WKC,GMN,Wijknaam,YEAR,AGE_MEAN,Person_in_Household_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN,AGE_SD,Person_in_Household_SD,Income_SD,Moving_Count_SD,Lifeevents_Count_SD,UniqueMed_Count_SD,ZVWKOSTENTOTAAL_SD,ZVWKHUISARTS_SD,ZVWKHUISARTS_NO_REG_SD,ZVWKZIEKENHUIS_SD,ZVWKFARMACIE_SD,ZVWKOSTENPSYCHO_SD
WK051801,'s-Gravenhage, Wijk 01 Oostduinen,2019,41.6670318906937,2.6068848278793,46109.8930963421,1.03981481481481,2.92902677433064,3.91508881514737,2578.578342626063,155.90844460056275,89.02924938185026,1410.1537224301555,264.3309787721904,253.93727203808754,23.5252389404954,1.54597464824144,123157.358523938,0.212554155128912,1.65640730177329,3.44420761768836,9315.902979719229,174.54976773264977,169.19276040294002,7177.586389845195,1509.2004689248893,2837.847524770388
WK051801,'s-Gravenhage, Wijk 01 Oostduinen,2020,41.8101135133061,2.66972111553785,43425.3845466156,1.05076672862454,2.87768924302789,3.80756013745704,2503.2939616012,155.946104906513,89.6436754925336,1363.20502321496,245.726900489396,315.347727443845,23.5303939061979,1.45576447996107,53199.441438075,0.234874725796182,1.55225836038375,3.38351887984726,9595.96232010213,179.457860914374,174.577162641896,7162.28320888898,1032.59135578706,4509.32170373126
WK051801,'s-Gravenhage, Wijk 01 Oostduinen,2021,42.0890775847609,2.79326513213981,45012.9524793388,1.06400839454355,2.83162830349531,3.89870602507076,,,,,,,23.69766253627,6.09857663106598,58616.629320123,0.264032350326765,1.40975782823769,3.41673309747266,,,,,,
WK051801,'s-Gravenhage, Wijk 01 Oostduinen,2022,42.0704723889762,2.65273724757792,0.0,1.04342243492471,2.4367923427104,0.0,,,,,,,23.7509317341313,2.39512436966282,0.0,0.216051759124044,1.03202983344293,0.0,,,,,,
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2009,40.9064170049895,2.4355616815989,0.0,1.04415460093335,2.84527911784976,3.9030879782482,2199.787832043521,115.79698399790949,63.29837313936843,1274.4076371169183,354.5489684718369,178.90674185989832,23.0376319836925,4.37840624417623,0.0,0.217339254150918,1.50003220968687,3.40307692771999,7338.724180125366,105.42865325518173,101.7074879003815,5996.976087439927,1707.7773935097964,1971.8781180756066
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2010,41.1625688459117,2.3957783641161,0.0,1.04072674064139,2.80135695439126,3.97854914196568,2324.2467919759256,116.95493770161495,54.9228458048064,1295.5131745018277,352.4086056775903,314.07380917486637,23.1888881188406,1.517672753712,0.0,0.207304791699758,1.56608030107442,3.46397887973784,8353.18307688887,94.67918335400557,88.40379680165132,5375.568878854607,1580.129232428421,5399.464589818653
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2011,40.8946643557381,2.44218919898514,35210.1906484832,1.04094066041184,2.90286335628851,3.96408619313647,2291.5001540222415,123.57141587321075,57.848396108714674,1293.7412333198017,325.15967420150383,294.17055558462573,23.0218020290835,1.51766599471521,35033.9531669842,0.210104235270215,1.90358306660729,3.4531252713803,7826.476052649667,89.2014882904615,81.61557885419055,5674.774754072801,1440.0816236522635,4265.6746532053485
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2012,41.2227124826783,2.38724035608309,35140.9229714912,1.042195623262,2.9603115727003,3.93284613865297,2245.0310258050313,117.89302185148077,58.16309629121759,1384.2532895782117,289.8589142871432,217.7336026536356,23.2703119554036,1.45911771804756,30889.7784178677,0.212736454257278,2.06900918614403,3.47330417583812,7138.1959006709,97.14921836966974,89.49069558159698,5755.793377157226,1525.9704148351018,2823.970965382757
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2013,41.2199098729858,2.39592430858806,35030.2057488654,1.03924418604651,2.79475982532751,3.89950149551346,2275.0593196341865,117.18810639733253,57.08276166880089,1408.4355150736626,249.16797534414192,198.2507131849902,23.3435545142299,1.46444754362496,31255.4775503677,0.203924215956651,1.5283088366123,3.4658096612833,7892.298089090927,91.69393141627977,84.38345529710375,6620.542247341258,1017.616092698704,2616.730048651566
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2014,41.0642256425841,2.40331292761973,37623.2873422873,1.03988023952096,2.84695714800144,3.94691848906561,2257.396470754592,122.42778958808287,60.36935171786936,1449.2347040014317,245.2955972004161,156.30956797984018,23.3218082489568,1.43498505362612,35264.5710504077,0.20524908408587,1.63357654547786,3.49276521911168,8068.035158319881,96.05039152020143,88.98814481542682,6904.979475284471,980.7398394960128,1906.356942065547
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2015,41.3877168385143,2.33085777942815,36668.6623463389,1.03801415037774,2.77645748236168,3.86954789882494,2358.431303597339,125.86494203895468,61.88633971528405,1326.4492272398059,247.95845671618986,201.96050948494994,23.4364052952647,1.37724633724355,37893.8775193292,0.201025648575636,1.45938417017577,3.40211891653673,7825.5043647961775,98.91365677518316,91.91350316109587,5825.832438388612,1289.9261426637277,2796.9616657095876
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2016,41.4241238545579,2.71737613398465,38336.5013259082,1.0386331611085,2.95568736915562,3.90419278996865,2431.6716520635973,131.83814498706772,66.88746246400818,1384.6262945804285,278.9926374333466,175.19495341200562,23.4926632241021,14.1286420150598,34476.0961168819,0.201663571633388,1.93068112260072,3.44624036568868,7929.57177859218,112.38689108100665,105.41121226191494,5557.443096269687,1888.7600482641976,2667.8906778130436
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2017,41.5602499684775,2.47050254916242,39352.6154848801,1.03612767450018,2.95848506919155,3.92848676412485,2461.5890822307133,135.5505194585581,70.0686995145827,1377.5326198809905,260.17827160190507,191.91131774366696,23.5668256717422,2.53902945375284,38474.6441715847,0.195193815011006,1.7060128633574,3.54590279572837,8246.644195810324,127.71030657059343,122.00249283407119,6257.45289566791,1246.662745725716,2226.7189597545275
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2018,41.7716916549223,2.40432674375233,39812.3346288379,1.03488507758721,2.90637821708318,4.02414800389484,2712.9830342624423,148.59700143386672,82.86144507148816,1539.4618708047522,249.91406586001978,245.98462215954444,23.5593913999458,1.45244387588701,38996.6702069474,0.195804704039135,1.62897057188356,3.63034342545424,9279.047516218432,152.1682293452236,145.9663684114967,7025.609214943765,985.4063235552369,3356.7581621675686
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2019,41.6670318906937,2.6068848278793,46109.8930963421,1.03981481481481,2.92902677433064,3.91508881514737,2578.578342626063,155.90844460056275,89.02924938185026,1410.1537224301555,264.3309787721904,253.93727203808754,23.5252389404954,1.54597464824144,123157.358523938,0.212554155128912,1.65640730177329,3.44420761768836,9315.902979719229,174.54976773264977,169.19276040294002,7177.586389845195,1509.2004689248893,2837.847524770388
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2020,41.8101135133061,2.66972111553785,43425.3845466156,1.05076672862454,2.87768924302789,3.80756013745704,2503.2939616012,155.946104906513,89.6436754925336,1363.20502321496,245.726900489396,315.347727443845,23.5303939061979,1.45576447996107,53199.441438075,0.234874725796182,1.55225836038375,3.38351887984726,9595.96232010213,179.457860914374,174.577162641896,7162.28320888898,1032.59135578706,4509.32170373126
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2021,42.0890775847609,2.79326513213981,45012.9524793388,1.06400839454355,2.83162830349531,3.89870602507076,,,,,,,23.69766253627,6.09857663106598,58616.629320123,0.264032350326765,1.40975782823769,3.41673309747266,,,,,,
WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,2022,42.0704723889762,2.65273724757792,0.0,1.04342243492471,2.4367923427104,0.0,,,,,,,23.7509317341313,2.39512436966282,0.0,0.216051759124044,1.03202983344293,0.0,,,,,,
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2009,53.3920079405025,2.17005076142132,0.0,1.05625290562529,2.47335025380711,4.84005563282337,2998.8098234569607,155.25581771029792,102.15631879331576,1540.7885836593885,467.5883480964341,427.12891063604883,26.6469005470375,1.43083362998933,0.0,0.236440069027129,0.895023907973925,3.95320688470918,8682.559206761955,167.1876712750172,162.0686169777214,4601.4438635018605,1367.7403529488342,6080.471823590657
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2010,53.7601262086688,2.285,0.0,1.05260685767966,2.51375,4.96862210095498,3111.3339763524837,161.66064113753572,93.60573140017082,1698.4107637719108,473.11758758650797,386.1368851356754,26.4002907438559,1.48544039478468,0.0,0.227469769886789,1.08109754526498,4.09032460444435,7828.504794896996,184.6279540995481,174.0444148205728,4779.043760028743,1414.7498923715602,5160.655547606605
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2011,53.9932543711125,2.18487394957983,52141.0947423217,1.05017048222114,2.53921568627451,4.97518952446589,3115.527042461759,160.38478583587613,86.66893461859847,1735.0641241827934,490.368564135376,282.4887996356516,26.3049273539542,1.35008006549519,61649.1057103154,0.222768816445475,1.31204473078248,3.96928785612046,7030.061511243105,149.21822810451067,138.28810676334072,5209.69068619718,1699.149731886714,3002.1842415886154
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2012,54.274624376611,2.31777108433735,59953.7896678967,1.05012406947891,2.63704819277108,4.86535764375877,2729.446094538265,151.01361599105212,81.79188905368336,1600.5789861239773,426.2986573810362,166.69248505290787,26.1723431318934,1.51211811987481,116683.476559024,0.222758579627657,1.75992279004929,4.01087544957472,5842.781814488038,128.78181039230603,119.38461642530662,4443.658415624145,1394.0426509701,2261.624037154816
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2013,53.7174551631216,2.47550432276657,59196.3575566087,1.04678944748631,2.55907780979827,4.8960113960114,3145.9231577036035,150.63242294094084,82.35169069311306,1767.9770241719284,379.8890389735303,351.1946311773111,26.1309274182774,1.55100096780943,146985.223074793,0.222716155732015,1.81824876888931,4.12429977761168,9424.76859350308,147.91501288498722,138.32000919754344,6533.20708747432,1192.3740613931307,5079.777763075818
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2014,51.6355990496356,2.61187214611872,71386.2770083103,1.04489795918367,2.61948249619482,4.54708520179372,2756.3350463393726,159.9219423085032,90.64148632182517,1574.6559363740014,317.34355857368416,212.37109706211706,25.8537769385429,1.47128376272483,296039.759781108,0.219108802833758,1.2954367754154,3.68947376037382,7004.300324868054,171.98711836777733,162.5369694828958,4285.756991925325,1092.3344171670662,3333.520061346494
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2015,51.346601251495,2.55102040816327,57022.1727720066,1.04515474378488,2.73639455782313,4.5858511422255,2732.236520265949,171.16313006060653,100.61048759090905,1480.3704754772773,304.34906229924206,173.6381790443245,25.8254947771488,1.51734401444955,56809.9416550754,0.217252371203343,1.58256103034208,3.62912346515211,6611.218990684334,204.4095744235366,195.84057871536774,4496.848389322402,1045.286787786363,2362.6934013572677
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2016,51.2192479678131,2.5884476534296,63534.2149285336,1.0448362720403,2.89530685920578,4.57301704966642,2937.7372329848217,178.41885041478395,105.19615089959434,1605.5329815896582,341.0561504693863,205.4227658526017,25.972746660621,1.51911632313735,130424.704167648,0.216517492342137,2.74929805206436,3.69497792750159,7792.58534224756,252.22281532343638,246.25737433313273,5637.791208810795,1942.0631632552365,2197.362907514063
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2017,51.364752681823,2.52173913043478,84435.9403292181,1.04481246955675,2.79871175523349,4.60227272727273,3399.0785638205994,178.95337851627596,104.54614814372647,1913.7999271113151,338.47089634858787,179.10198876178455,25.9915463023008,1.38829003764037,323859.792885788,0.218399785433006,2.07513659457294,3.84187016982061,10522.547552661166,227.569638562365,220.19077193237632,8416.251690547704,1095.8444706763926,2605.6912259975147
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2018,52.5426068393547,2.38245614035088,64869.140874036,1.04997597308986,2.78947368421053,4.87700145560408,2925.263902077052,191.91434998945067,115.39821251557971,1456.5898098208563,359.6343225547209,164.74220653819117,25.7749212048903,1.33929693370508,110785.6873023,0.228711376309092,1.97378996417567,3.92335651276948,7218.505610762265,193.5842876745976,173.3884738185629,4538.978318693149,1298.4225368218295,2028.2824944292663
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2019,53.2153802746085,2.62243502051984,76345.3503064592,1.05132743362832,2.73050615595075,4.83026315789474,3476.204734474394,218.62633756796328,139.1354436132961,1735.6312346867073,343.1198711971367,176.71138647710808,26.2675645263585,1.55967684818743,148932.762201043,0.23243615953612,1.59275315732462,3.8067373743084,9629.5374829197,299.5613564155547,284.5364352803847,5854.016686111574,1162.3503635694549,2210.801138069492
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2020,53.5033049148247,2.5446735395189,68299.0895381715,1.05580357142857,2.75945017182131,4.63466850828729,2801.12208548614,222.20853452325,143.135697510568,1265.72211366839,343.321456082668,248.644913104744,26.2379860915588,1.41806544907238,102899.117875529,0.240982573996172,2.18283202175672,3.79281498384083,7423.75643277504,324.859565633324,309.288619743764,4195.00960540594,1197.88751557939,3536.75664714735
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2021,53.0222204612891,2.80579710144928,73953.9489655172,1.05815972222222,2.6768115942029,4.48740053050398,,,,,,,26.6523164500541,1.50276803698906,139966.678430553,0.250233583645249,1.26865126461733,3.66413060524445,,,,,,
WK051803,'s-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2022,52.7630245703196,2.57941834451902,0.0,1.0407158836689,2.4076062639821,0.0,,,,,,,26.5171812933719,1.4591809864544,0.0,0.202153640244638,1.09316888701526,0.0,,,,,,
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2009,45.1479858756713,2.67098508922024,0.0,1.04117298578199,2.71498411146419,4.13042482537501,2382.974668926518,131.86803819536348,79.58036636950835,1337.595217737409,353.87110178042576,290.25355652578753,25.9338434700036,2.17043627548449,0.0,0.213432469959819,1.81272812232523,3.504274696744,10289.821994078076,135.60743752595707,131.04240515314922,7082.904236705903,1379.3782468571,6768.668441732338
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2010,44.9484231249087,2.6376665828514,0.0,1.03890734588409,2.77747045511692,4.15288646932063,2459.822120977055,131.58731767944641,69.02132321658323,1499.3193020695724,350.9578859923611,196.92326203562672,25.9843487234961,1.6263732431482,0.0,0.209155445419014,2.16160834612723,3.50644191066745,9269.843960262659,139.48276712210554,130.90912505510877,7737.271535140737,1444.1551284912437,3488.9346358802763
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2011,44.7548818919793,2.64433617539586,46514.0271939676,1.03976814146306,2.69987819732034,4.29202133696516,2415.5409071973886,141.6712372069183,73.5503192142813,1448.7470080904477,354.39903352102345,172.26694725111253,26.1419260338006,1.52885906574281,53323.6685556347,0.212337001718318,1.85238965961469,3.70215799111074,7890.229408155323,129.93304892406462,119.8077155114072,6837.595842177467,1882.805333627742,2012.424782000604
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2012,44.5810178040756,2.62416604892513,47423.2954472843,1.0414716208309,2.61156412157153,4.18803897412924,2365.8588419276352,137.56488454533505,74.62124399568935,1485.0396381948863,304.46798043319404,157.3345953458162,26.0845898409434,1.44920219076635,52306.3802034302,0.217628070915271,1.10378161806727,3.58888171602229,8296.726939297765,128.19644737432935,119.32760476585908,7340.419877921644,1835.3619766295408,2203.4132696493702
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2013,44.4936221796761,2.58769536095262,46607.9041368337,1.04223315013017,2.66856859340114,4.12818769126148,2397.748362558036,137.64752819559342,74.33034186578648,1408.7601323652236,271.01313157554694,247.9829671053072,25.9858171892618,1.43362229192578,55067.3829764359,0.216371893153795,1.29315890767233,3.51780810977654,8347.156196049158,127.76683925240229,118.95288371607614,5579.3546402164575,1901.9669699514764,4557.6651523925375
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2014,44.4389017030518,2.66498437875511,51503.9898872034,1.04109197455871,2.80437394857006,4.07120849024307,2226.4308420575508,144.30693130879624,78.64263321865154,1369.7963546557366,257.9883660254974,135.47382838467405,25.9900865786999,1.45600449597657,60344.9467776665,0.214432801002003,1.85617216193548,3.51579677583431,6988.596951266012,137.92896912263325,129.1134726131018,5783.641565387955,2005.9340696729807,1511.726292121826
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2015,44.479589064103,2.71727362204724,49679.9685896439,1.04000570491336,2.69808070866142,4.10226234003656,2425.6996658725134,147.18779787674552,80.26586304105928,1286.9148655191175,264.2795296989998,178.9866023083496,26.0658646980066,1.45302585076656,50593.5508267393,0.211385523742648,1.29962839778064,3.51517719504526,7196.991838723484,137.68520659441805,128.592033025786,4963.439343824858,1940.7415112586953,2304.7375624474794
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2016,44.3433239094089,3.06773961085755,50469.4442228019,1.04373075846627,2.72255584914725,4.09956613638892,2620.7687641139796,158.07411792091816,89.81330021274488,1394.2766507331662,278.30136030053154,157.308613550662,26.0659739771487,16.5516309362003,43021.4759536705,0.221582067935005,1.34458817071038,3.57931754011179,7502.577046878535,158.01762693795112,149.36690578097824,5006.84859817169,1973.4321351922556,1770.6260475845752
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2017,44.386622416482,2.71619239486275,55337.6134880898,1.04223879556702,2.67741123142785,4.10076914502285,2730.1790161872955,160.2591347917769,91.08588027368019,1401.3209069113025,282.36009060930957,177.01384827711766,26.0861787517413,1.94542341127092,137986.414261256,0.218738014132429,1.22482341167541,3.56836254121107,8097.888190802571,181.64627705503415,173.8139347185213,4839.953142542623,2622.441439298052,2395.8100548723437
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2018,44.4104928948713,2.66385512279831,50540.0091660406,1.04443217883262,2.68692632101216,4.09650564136269,2674.3806368902897,171.68815964820072,101.68767191535993,1354.593169542521,284.69691136949217,189.10786541224834,26.0372730978239,1.44884001615254,43705.4639933866,0.222793105540409,1.213335846011,3.60162921020293,8425.893253972226,183.81924760544288,170.5803361734625,5013.960049497556,3103.3582154272394,2523.68018877649
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2019,44.3584126413186,2.73003894839338,58925.7941739002,1.04918361884368,2.73539435248296,3.95957609526931,2604.4460666655386,178.78784138733644,108.28160005328108,1335.832590694331,284.455733649918,218.63087450540795,25.8855892439032,1.46741352648073,103292.89517651,0.230634196903296,1.47170154740798,3.41417376719359,8769.643908723663,211.40624886162576,198.21178142647156,5771.90050287795,3041.4624171762,2950.4817834453747
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2020,44.4916600913964,2.83119513841999,55575.471007266,1.0608130294871,2.71843349088454,3.79928873082907,2465.65086466429,175.024377931807,105.66610515998,1294.22768816075,283.043168101939,189.625915423931,25.8704363640537,1.44658740417689,62212.1862466356,0.251840347572891,1.2668282189791,3.33674687027993,9215.42853628028,194.908723781779,181.837782505089,7035.95082796887,2981.66929309121,2115.5374868648
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2021,44.7313675714945,2.82211776348342,56447.3277115235,1.07249411148914,2.74369124195943,3.8541827399978,,,,,,,25.7862405766657,2.79918955782466,53513.6807538699,0.274273295763241,1.48326173068342,3.36158798540538,,,,,,
WK051804,'s-Gravenhage, Wijk 04 Benoordenhout,2022,44.5946815649256,2.75275938189845,0.0,1.05986235553824,2.47474353980003,0.0,,,,,,,25.5554178122959,1.96770411186996,0.0,0.250031737248366,1.18714067520544,0.0,,,,,,
WK051805,'s-Gravenhage, Wijk 05 Archipelbuurt,2009,42.3089984578305,2.43239152371342,0.0,1.04129647910497,2.82694248234107,3.8446989877464,2249.299479102885,117.44907877189371,65.45342399476972,1193.1916978779414,348.29316757251155,373.0026319916176,22.1226988757212,1.42566800485224,0.0,0.210250163941267,1.38311029186993,3.36002342204797,7903.116300584776,102.91288929073895,98.48763275694003,4415.954983893921,1286.5327116215294,5867.501602456673
WK051805,'s-Gravenhage, Wijk 05 Archipelbuurt,2010,42.2383191233858,2.48296376419686,0.0,1.03975134958286,2.81882098431585,3.89562650925678,2228.4168517960793,120.25147828938161,60.022341705640706,1152.9636523168253,337.1314947833668,378.39094362597547,22.2595416224624,1.43391838933718,0.0,0.204393986001643,1.48955690660041,3.28852323303952,7157.1551446379835,117.62719943708375,111.03619006630602,4131.5598674611665,1221.9541156818748,5080.616734064523
WK051805,'s-Gravenhage, Wijk 05 Archipelbuurt,2011,42.4691964088323,2.58117776554761,51724.7073791349,1.04165977847578,2.71436433681893,3.8914223669924,2137.0004377965165,124.88433811195655,60.48956705745815,1129.5877237933578,339.4738331314057,305.9366965732748,22.4121183560837,1.46701551293372,139855.205548817,0.208730469029021,1.33381039137395,3.29245053177013,5865.878325351149,103.41549975674299,95.0287282470917,4008.4110368446036,1528.7656096433263,3151.2564692813057
WK051805,'s-Gravenhage, Wijk 05 Archipelbuurt,2012,42.5024791513079,2.52766685681689,55154.4699743684,1.04130183380142,2.72675413576726,3.78133405056482,2137.078415852929,120.79546066698616,61.524113265415444,1254.1037811481617,295.3480070463558,247.13233828776595,22.4695854045623,1.55839678724211,208471.546232132,0.207936761745653,1.25923874205547,3.3336248695395,6675.128856230232,100.44854158014675,93.43273305172822,5298.65044654326,1937.6212990032022,2378.1606676864553
WK051805,'s-Gravenhage, Wijk 05 Archipelbuurt,2013,42.7572854690261,2.49863908546543,54385.9605741279,1.04269995073083,2.83342406096897,3.76162162162162,2231.077460048775,125.46997846545091,64.78502584401298,1308.7170094040798,277.5418397993229,283.50773824363034,22.4768147919502,1.53166408815021,206385.242520845,0.213266478386119,1.48687572950738,3.41243334640831,6669.723520308341,107.08496184999397,99.92935407266879,4764.338715335141,2029.2381726778115,2841.5016815600834
