WKC,GMN,Wijknaam,YEAR,Total_Population,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_AGE_CAT_71to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt_Mortgage,%_Debt_Poor,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>=5,%_UniqueMed_Count_>=10,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Chronic_Hartfalen_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients,%_Lung_Cancer_patients,%_Colon_Cancer_patients,%_Back_pain_patients,%_JGDHULP_user,%_GEDETINEERDENTAB,%_SHNTAB,%_HBOPL_Low,%_HBOPL_Mid,%_HBOPL_High,%_HGOPL_Low,%_HGOPL_Mid,%_HGOPL_High
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2009,8400,0.5071428571428571,0.21904761904761905,0.25535714285714284,0.28214285714285714,0.18333333333333332,0.06369047619047619,0.05119047619047619,0.655952380952381,0.24226190476190476,0.10178571428571428,0.006547619047619048,0.01904761904761905,0.005357142857142857,0.01011904761904762,0.20892857142857144,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.02976190476190476,0.14523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.8398809523809524,0.6178571428571429,0.5214285714285715,0.0380952380952381,0.2005952380952381,0.18571428571428572,0.04523809523809524,0.03154761904761905,0.16904761904761906,0.08273809523809524,0.016666666666666666,0.022023809523809525,0.008333333333333333,0.01130952380952381,0.01904761904761905,0.002976190476190476,0.004761904761904762,0.0017857142857142857,0.008333333333333333,0.008333333333333333,0.002976190476190476,0.0,0.010714285714285714,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2010,8350,0.5083832335329341,0.22574850299401197,0.25149700598802394,0.27964071856287426,0.1844311377245509,0.06407185628742515,0.052095808383233536,0.6538922155688622,0.2401197604790419,0.10538922155688622,0.005988023952095809,0.018562874251497007,0.005389221556886228,0.011377245508982036,0.19520958083832335,0.01976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.032335329341317366,0.13233532934131736,0.0,0.0,0.0,0.010778443113772455,0.0,0.0,0.8317365269461078,0.6227544910179641,0.5323353293413173,0.03772455089820359,0.20419161676646708,0.19281437125748502,0.04790419161676647,0.031137724550898204,0.17065868263473055,0.08562874251497006,0.016766467065868262,0.02155688622754491,0.008383233532934131,0.011377245508982036,0.018562874251497007,0.0029940119760479044,0.004790419161676647,0.0017964071856287425,0.008383233532934131,0.008383233532934131,0.0029940119760479044,0.0,0.011976047904191617,0.008982035928143712,0.0,0.0,0.0,0.0,0.0,0.0
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2011,8290,0.5048250904704463,0.22074788902291917,0.25392038600723765,0.2810615199034982,0.1887816646562123,0.06574185765983112,0.046441495778045835,0.6513872135102533,0.2436670687575392,0.10494571773220748,0.007237635705669481,0.018094089264173704,0.004221954161640531,0.010253317249698432,0.7062726176115802,0.016284680337756333,0.29674306393244876,0.007237635705669481,0.012665862484921592,0.009047044632086852,0.022919179734620022,0.18636911942098913,0.030759951749095297,0.1405307599517491,0.0428226779252111,0.4813027744270205,0.0,0.011459589867310011,0.0,0.0,0.8612786489746683,0.612183353437877,0.5313630880579011,0.04463208685162847,0.2014475271411339,0.19119420989143546,0.04764776839565742,0.030156815440289506,0.16948130277442702,0.08685162846803378,0.017490952955367914,0.021109770808202654,0.007840772014475271,0.010856453558504222,0.019300361881785282,0.0030156815440289505,0.0048250904704463205,0.0018094089264173703,0.008443908323281062,0.008443908323281062,0.0030156815440289505,0.0,0.011459589867310011,0.007840772014475271,0.0,0.0,0.0,0.0,0.0,0.0
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2012,8340,0.5029976019184652,0.22122302158273383,0.24700239808153476,0.28177458033573144,0.19004796163069546,0.06534772182254196,0.05155875299760192,0.6510791366906474,0.23980815347721823,0.10971223021582734,0.007194244604316547,0.019784172661870502,0.004796163069544364,0.010191846522781775,0.710431654676259,0.016786570743405275,0.29136690647482016,0.008393285371702638,0.011990407673860911,0.008393285371702638,0.02038369304556355,0.19244604316546762,0.03177458033573141,0.13788968824940048,0.04316546762589928,0.48201438848920863,0.0,0.011990407673860911,0.0,0.0,0.867505995203837,0.6139088729016786,0.5365707434052758,0.03717026378896882,0.2026378896882494,0.18764988009592326,0.046762589928057555,0.03237410071942446,0.1696642685851319,0.09052757793764989,0.016786570743405275,0.02158273381294964,0.0077937649880095924,0.010191846522781775,0.019784172661870502,0.002997601918465228,0.004796163069544364,0.0017985611510791368,0.008393285371702638,0.008393285371702638,0.0035971223021582736,0.0,0.01618705035971223,0.010191846522781775,0.0,0.0,0.0,0.0,0.0,0.0
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2013,8330,0.503001200480192,0.226890756302521,0.24009603841536614,0.2809123649459784,0.19327731092436976,0.0666266506602641,0.05042016806722689,0.6512605042016807,0.23589435774309725,0.11284513805522209,0.0078031212484993995,0.02040816326530612,0.004801920768307323,0.008403361344537815,0.7118847539015606,0.0234093637454982,0.2857142857142857,0.012004801920768308,0.012004801920768308,0.00900360144057623,0.01920768307322929,0.19627851140456182,0.028811524609843937,0.13505402160864347,0.05342136854741897,0.4891956782713085,0.0,0.014405762304921969,0.0,0.0,0.8745498199279712,0.6062424969987995,0.5306122448979592,0.030612244897959183,0.20408163265306123,0.18067226890756302,0.04921968787515006,0.03181272509003601,0.16806722689075632,0.0936374549819928,0.017406962785114045,0.021608643457382955,0.0078031212484993995,0.01020408163265306,0.019807923169267706,0.003601440576230492,0.004801920768307323,0.001800720288115246,0.008403361344537815,0.008403361344537815,0.003001200480192077,0.0,0.013805522208883553,0.0,0.22088835534213686,0.1794717887154862,0.17046818727490998,0.1788715486194478,0.1056422569027611,0.28391356542617047
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2014,8410,0.5017835909631391,0.2300832342449465,0.23662306777645659,0.2835909631391201,0.19262782401902498,0.06658739595719382,0.04875148632580262,0.6504161712247325,0.23602853745541022,0.11355529131985731,0.009512485136741973,0.019619500594530322,0.0047562425683709865,0.0089179548156956,0.7146254458977408,0.021997621878715814,0.2800237812128419,0.013079667063020214,0.013674197384066587,0.011296076099881093,0.016646848989298454,0.1967895362663496,0.028537455410225922,0.14090368608799048,0.0469678953626635,0.47324613555291317,0.0,0.014268727705112961,0.0,0.0,0.8834720570749108,0.6040428061831153,0.5362663495838288,0.04102259215219976,0.20154577883472058,0.18430439952437574,0.04875148632580262,0.03329369797859691,0.16468489892984542,0.093935790725327,0.017241379310344827,0.02140309155766944,0.0077288941736028535,0.01070154577883472,0.019619500594530322,0.0035671819262782403,0.004161712247324614,0.0017835909631391202,0.007134363852556481,0.0077288941736028535,0.002972651605231867,0.0,0.01070154577883472,0.010107015457788348,0.2211652794292509,0.178359096313912,0.17776456599286564,0.1807372175980975,0.10344827586206896,0.2907253269916766
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2015,8390,0.5017878426698451,0.22884386174016685,0.23122765196662692,0.2836710369487485,0.20023837902264602,0.07091775923718713,0.04886769964243146,0.6519666269368296,0.23539928486293207,0.11263408820023837,0.009535160905840286,0.01907032181168057,0.004171632896305125,0.01132300357568534,0.7222884386174017,0.0166865315852205,0.28426698450536353,0.011918951132300357,0.014898688915375448,0.009535160905840286,0.01728247914183552,0.19606674612634087,0.02562574493444577,0.12693682955899882,0.04648390941597139,0.4719904648390942,0.0,0.011918951132300357,0.04767580452920143,0.02026221692491061,0.8903456495828367,0.6013110846245531,0.533373063170441,0.03575685339690107,0.20202622169249107,0.17878426698450536,0.04767580452920143,0.03456495828367104,0.1632896305125149,0.09594755661501787,0.01728247914183552,0.020858164481525627,0.007151370679380214,0.010131108462455305,0.018474374255065554,0.003575685339690107,0.004171632896305125,0.0017878426698450535,0.006555423122765197,0.0077473182359952325,0.003575685339690107,0.01132300357568534,0.009535160905840286,0.008939213349225268,0.22586412395709177,0.1734207389749702,0.18891537544696066,0.18414779499404052,0.1066746126340882,0.2943980929678188
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2016,8570,0.5046674445740957,0.2310385064177363,0.22870478413068845,0.28179696616102684,0.20245040840140024,0.07176196032672112,0.047841306884480746,0.6371061843640606,0.2427071178529755,0.12018669778296383,0.009334889148191364,0.019253208868144692,0.004667444574095682,0.008751458576429404,0.7158693115519253,0.019836639439906652,0.27887981330221706,0.011668611435239206,0.014002333722287048,0.008751458576429404,0.01750291715285881,0.19311551925320886,0.024504084014002333,0.147024504084014,0.042590431738623105,0.45215869311551926,0.0,0.011085180863477246,0.047841306884480746,0.021586931155192533,0.882147024504084,0.5985997666277713,0.5431738623103851,0.03558926487747958,0.20303383897316218,0.18203033838973162,0.047841306884480746,0.03325554259043174,0.1633605600933489,0.09743290548424738,0.01691948658109685,0.01866977829638273,0.007001166861143524,0.009334889148191364,0.01633605600933489,0.003500583430571762,0.004084014002333722,0.001750291715285881,0.006417736289381563,0.007001166861143524,0.0029171528588098016,0.011668611435239206,0.008168028004667444,0.008751458576429404,0.22287047841306884,0.1779463243873979,0.19603267211201866,0.18203033838973162,0.10851808634772463,0.30513418903150524
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2017,8610,0.5058072009291521,0.22938443670150988,0.22764227642276422,0.2804878048780488,0.2073170731707317,0.08072009291521487,0.047038327526132406,0.6289198606271778,0.2456445993031359,0.1254355400696864,0.008710801393728223,0.018583042973286876,0.005807200929152149,0.008130081300813009,0.7137049941927991,0.01916376306620209,0.2886178861788618,0.007549361207897794,0.017421602787456445,0.009291521486643438,0.016260162601626018,0.1991869918699187,0.02032520325203252,0.13821138211382114,0.04878048780487805,0.45063879210220675,0.0,0.012195121951219513,0.04587688734030197,0.023809523809523808,0.8809523809523809,0.591753774680604,0.5342624854819977,0.03774680603948897,0.20092915214866433,0.17770034843205576,0.050522648083623695,0.032520325203252036,0.16085946573751453,0.09639953542392567,0.016260162601626018,0.018002322880371662,0.006968641114982578,0.009291521486643438,0.015098722415795587,0.0029036004645760743,0.0040650406504065045,0.0,0.005226480836236934,0.006387921022067364,0.0029036004645760743,0.0156794425087108,0.009872241579558653,0.011614401858304297,0.22996515679442509,0.1759581881533101,0.20499419279907086,0.18641114982578397,0.11207897793263646,0.31010452961672474
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2018,8620,0.5069605568445475,0.2291183294663573,0.22331786542923435,0.2848027842227378,0.2088167053364269,0.08874709976798144,0.04582366589327146,0.6247099767981439,0.24245939675174014,0.132830626450116,0.008700696055684454,0.0191415313225058,0.0069605568445475635,0.010440835266821345,0.7209976798143851,0.01740139211136891,0.29408352668213456,0.0069605568445475635,0.01740139211136891,0.009280742459396751,0.01740139211136891,0.19779582366589327,0.014501160092807424,0.1334106728538283,0.04640371229698376,0.4240139211136891,0.0,0.009860788863109048,0.04814385150812065,0.02494199535962877,0.8822505800464037,0.5991879350348028,0.5458236658932715,0.040023201856148494,0.20185614849187936,0.18735498839907191,0.05104408352668213,0.031902552204176336,0.16241299303944315,0.0968677494199536,0.016241299303944315,0.016821345707656612,0.0063805104408352666,0.008700696055684454,0.014501160092807424,0.002320185614849188,0.004060324825986079,0.0,0.005220417633410673,0.0063805104408352666,0.002900232018561485,0.015661252900232018,0.0,0.008700696055684454,0.2308584686774942,0.1769141531322506,0.21519721577726217,0.18561484918793503,0.1177494199535963,0.31728538283062646
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2019,8690,0.5063291139240507,0.23072497123130034,0.22497123130034521,0.28250863060989645,0.21001150747986191,0.09551208285385501,0.043153049482163405,0.6162255466052935,0.2468354430379747,0.13751438434982738,0.007479861910241657,0.019562715765247412,0.006904487917146145,0.01093210586881473,0.7226697353279632,0.009781357882623706,0.2899884925201381,0.007479861910241657,0.01726121979286536,0.009781357882623706,0.017836593785960874,0.19275028768699654,0.014384349827387802,0.11392405063291139,0.043153049482163405,0.403337169159954,0.0,0.00863060989643268,0.047756041426927506,0.025891829689298044,0.880897583429229,0.593210586881473,0.5368239355581128,0.04027617951668585,0.19677790563866512,0.1812428078250863,0.047756041426927506,0.03049482163406214,0.15937859608745686,0.09205983889528194,0.015535097813578827,0.01611047180667434,0.006329113924050633,0.007479861910241657,0.013233601841196778,0.0023014959723820483,0.0034522439585730723,0.0,0.004027617951668585,0.005753739930955121,0.0028768699654775605,0.017836593785960874,0.0,0.012082853855005753,0.2336018411967779,0.1858457997698504,0.21979286536248563,0.1858457997698504,0.119102416570771,0.3302646720368239
WK051801,Gemeente 's-Gravenhage, Wijk 01 Oostduinen,2020,8660,0.5069284064665127,0.22690531177829099,0.22632794457274827,0.28290993071593534,0.21304849884526558,0.09584295612009237,0.04214780600461894,0.6183602771362586,0.24364896073903003,0.13856812933025403,0.007505773672055427,0.02020785219399538,0.006351039260969977,0.011547344110854504,0.7326789838337182,0.009237875288683603,0.28752886836027713,0.008083140877598153,0.01789838337182448,0.012702078521939953,0.01905311778290993,0.1928406466512702,0.012702078521939953,0.11605080831408776,0.042725173210161664,0.3874133949191686,0.0,0.008083140877598153,0.04676674364896074,0.02367205542725173,0.8822170900692841,0.5750577367205543,0.5017321016166282,0.03983833718244804,0.18937644341801385,0.1674364896073903,0.042725173210161664,0.030600461893764433,0.15184757505773672,0.08775981524249422,0.014434180138568129,0.013856812933025405,0.006928406466512702,0.007505773672055427,0.01212471131639723,0.0023094688221709007,0.002886836027713626,0.0017321016166281756,0.0040415704387990765,0.005196304849884526,0.002886836027713626,0.01674364896073903,0.0,0.010969976905311778,0.23267898383371824,0.18879907621247113,0.23210161662817552,0.18648960739030024,0.11836027713625866,0.34699769053117785
