GMC,gem_name,YEAR,AGE_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN
GM0547,Leiderdorp,2014,42.2409804910004,31824.3440755816,0.0744987766132272,0.169484716795092,4.09456452638271,2189.691627135526,156.23765159408114,90.54690084498299,1281.162570904908,257.85981144059974,216.76805284107928
GM0547,Leiderdorp,2015,42.4662039497143,31800.3455593398,0.07564831002331,0.171547202797203,4.16775495036365,2377.410252509402,157.3769608736614,90.15130745854718,1313.281637278655,271.3806611585104,160.23640879091752
GM0547,Leiderdorp,2016,42.63321693074,32928.1570940932,0.096107275815954,0.206816785339936,4.17552514322088,2447.467309659454,169.4267570367784,100.91276511440456,1321.7178461147575,270.50268887214025,162.6089470226753
GM0547,Leiderdorp,2017,42.8612515287924,33457.7563369369,0.0934256055363322,0.199502595155709,4.1880933226066,2604.0438983865547,172.9128777024764,103.22242076828229,1422.5676559696878,267.5625269285366,193.74569467658324
GM0547,Leiderdorp,2018,43.114565266075,34126.0420388278,0.0805116900950385,0.182560618653561,4.17163939685595,2671.161326497631,180.70627749261652,109.72689857818766,1455.007165012471,262.8563491137604,194.31261619314705
GM0547,Leiderdorp,2019,43.2947201778254,36235.9329272822,0.0796730245231608,0.186012715712988,4.13075376338243,2659.038458901477,186.80329696830435,114.33230202845246,1463.6733645979737,268.8807727217319,179.85055865658833
GM0547,Leiderdorp,2020,43.4030192861666,36799.3208052215,0.0980968424070822,0.207340238701122,3.97696704774714,2459.32989546409,181.140417781957,112.065188092311,1310.02527635101,277.850781668233,175.67709867612
GM0547,Leiderdorp,2021,43.4884316478733,38439.0062091384,0.0871274390679723,0.200271603173469,4.05973881633787,,,,,,
GM0547,Leiderdorp,2022,43.4582376061824,40315.0308414958,0.0833362910381544,0.190523513753327,4.10920945395273,,,,,,
GM0553,Lisse,2009,40.4326728707038,,0.0751889553934204,0.110183931145965,3.68019625334523,1848.401331291558,131.76733421981484,76.9969173059069,991.9198883698148,319.45262600028354,143.9813354574121
GM0553,Lisse,2010,40.5759520725846,,0.0829825616355983,0.148526758869513,3.75297001697153,1964.7936100060392,132.68981081779643,69.72258770224978,1033.615379521076,318.22024700321845,218.51060024855715
