Total_Population,YEAR,AGE_MEAN,Person_in_Household_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt_Mortgage,%_Debt_Poor,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>=5,%_UniqueMed_Count_>=10,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Chronic_Hartfalen_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients,%_HGOPL_Low,%_HGOPL_Mid,%_HGOPL_High,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC
31978.257575757576,2024.0,44.350886421915284,2.661564213285154,62550.04588937295,0.9999713279882,2.3630354401612936,3.8610922416759603,2460.4279875175907,111.00345812339063,1395.7794731890883,248.56715060909872,109.09731059809968,0.5179089818236515,0.24015838315503346,0.15587619667778785,0.30903635957662595,0.24081762191916392,0.07408690495648927,0.7992674319163301,0.15694758584789895,0.03912071431255951,0.0003297237926930458,0.008652749365663768,-0.003908309352647269,0.007553770022576171,0.8617812345536513,-0.0003286528422136449,0.37175977340443184,0.0010987682311782957,0.007379737644780624,0.007640850652475071,0.017444882471892447,0.251317936589139,-0.0007347561085584134,0.0544205939074133,0.018819094985397834,0.4452323549814119,-0.5051894990178587,0.001794519104029102,0.03566379719905587,0.027454412809643124,0.9716175475208966,0.6177383979671076,0.5574536164944766,0.02655541838783925,0.2306921181116179,0.18463482422320585,0.045752943119180566,0.03569207833877323,0.1990711785590553,0.10534643144326093,0.01752541871623321,0.009607410567615396,0.004551613020940296,0.0026278369243743975,0.008792529509602043,0.001808186516938468,0.0026189461032603088,0.0019888474803880177,0.2143701428102816,0.13276786000817697,0.4289095352064513,177.7601446641553,186.16643499250108, Wijk 29 Schildersbuurt,WK051829
31875.040404040406,2025.0,44.6097842985784,2.6371500704726833,65458.276800791886,0.997981568511542,2.33557085615217,3.857125370311359,2480.9660055145055,115.03444052337568,1405.9184480064364,244.4744583804564,102.67495579288361,0.5181109923008286,0.238091383955691,0.1548512319214814,0.3102631693325056,0.24359624982937006,0.07649281515284713,0.8004949801387893,0.15771561233652343,0.03620512717499774,3.6467908979171346e-05,0.008394692037641684,-0.004587388506045289,0.007445380871988226,0.8781922569563227,-0.0007994845758689663,0.38445680510713887,0.0007233132231728362,0.0074596225361905025,0.008015166716484896,0.018035090119257267,0.26084411316594935,-0.0026455515626882947,0.05275766088658935,0.018576139141685304,0.45181006433571813,-0.6133501415580523,0.0012723511629307506,0.038095382674535216,0.029546246855911285,0.9733797672205042,0.6110443231839991,0.5549588202200374,0.025202938416761994,0.2315573465849472,0.18246280951341154,0.04548811950794557,0.03609785000444216,0.20061514401437253,0.10645295940110686,0.017395297888307265,0.008950033174173064,0.004387763646650288,0.0019098783733259824,0.007905605938752351,0.00158969194111139,0.0024566882639315583,0.001983915016935548,0.22560914275021132,0.14072571381411636,0.45637909336037724,183.25093557683863,191.04510471149385, Wijk 29 Schildersbuurt,WK051829
31749.33838383838,2026.0,44.864532750021645,2.622592053420234,68454.16687398362,0.9960041211740575,2.3080867133137346,3.8573058211577096,2503.7361892541057,119.12830075588298,1418.0030371166076,240.55272525514448,95.79509598751876,0.5184180184111556,0.23606748232975847,0.15380953183293747,0.3114864050607143,0.2463552955633886,0.07874893793833454,0.8012516114601671,0.15843729277436,0.03351463670802902,-0.00020827700325708312,0.0081341540198267,-0.0051687606758113545,0.007306967290431575,0.8982603069100595,-0.0011899205195374403,0.398280247404195,0.00040906601923737507,0.007616695707834537,0.008405412151376301,0.018682991090922065,0.27122148167927757,-0.004542555714589128,0.05110408393245575,0.018553452847711916,0.46222165158226436,-0.7200713667205185,0.0007951798473651267,0.04088565221494495,0.03169012532985033,0.9754801739533394,0.6057253974892911,0.553034275156746,0.02383248279191112,0.2324488698376474,0.18103617393402235,0.04547000741901237,0.03650178137451398,0.20186587035528847,0.10765139485853253,0.017272165018433178,0.008320368647873885,0.00422807023111402,0.0012266035937187666,0.00705066588673901,0.001377340986262962,0.0022933308985838906,0.001979203711006386,0.2397930607166079,0.14991637767016067,0.48665605372664006,189.09199733840964,195.92347273466822, Wijk 29 Schildersbuurt,WK051829
31601.151515151512,2027.0,45.115131776245036,2.617890162127805,71537.71610894814,0.9940389859757464,2.2805830116459873,3.861633594215011,2528.7385387363915,123.28503882091252,1432.0332405196013,236.80195123316295,88.45773118200515,0.5188300601546326,0.2340866782772359,0.15275109641215603,0.31270606676125196,0.24909475912121948,0.08085527331295153,0.8015373258804634,0.15911262716140867,0.031049242911653337,-0.0004045109440157169,0.007871135312218822,-0.005652425861945465,0.007138529277906219,0.9219853844148614,-0.001499960673219067,0.4132301002956004,0.00015602661937191232,0.00785095715971273,0.008811586957149285,0.01938858538688683,0.2824500421291235,-0.006425768564260912,0.04945986304501253,0.01875103610347766,0.47646711672105035,-0.8253531745052575,0.000363005157332229,0.04403460582028506,0.03388604823146025,0.9779187677194023,0.6017816208829834,0.5516799813046025,0.022444051513286618,0.23336668786971837,0.18035491748503835,0.04569860685238099,0.036903872448988656,0.20282335758180314,0.10894173781553797,0.017156020106610954,0.007718416988717862,0.0040725327743314915,0.0005780125855527526,0.0062277093535620205,0.0011711336523931837,0.002128874007217306,0.001974713562600529,0.2569218967094712,0.16033985157630992,0.5197404163052397,195.28332994886816,200.80153906202418, Wijk 29 Schildersbuurt,WK051829
31430.4797979798,2028.0,45.361581377248555,2.623044396595396,74708.92450568546,0.9920861629166089,2.2530597511489283,3.8701086894832644,2555.9730539613624,127.50465471846432,1448.0090582154182,233.2221363145118,80.66286137634275,0.5193471175312595,0.23214897179812324,0.15167592565913712,0.3139221544341187,0.2518146405028628,0.08281182127669807,0.8013521233996783,0.1597416154976694,0.028808945785870697,-0.0005522339132967307,0.0076056359148180454,-0.00603838406444762,0.006940066834412158,0.9493674894707286,-0.001729605036913846,0.42930636378135495,-3.580497642355269e-05,0.00816240689182508,0.009233691133803849,0.02015187300715156,0.2945297945154873,-0.008295190111703647,0.04782499822425966,0.019168888908982547,0.49454645975207634,-0.929195564912269,-2.4172907167942408e-05,0.04754224349055557,0.036134015560741056,0.9806955485186926,0.5992129933650758,0.5508959386636066,0.021037644580888498,0.23431080068116025,0.1804190401664595,0.046173917808051405,0.037304123227866214,0.2034876056939165,0.11032398827212316,0.01704686315284059,0.007144178196704989,0.0039211512763027015,-3.589465117206356e-05,0.005436736339221384,0.0009710699395020546,0.0019633175898318045,0.001970444571717979,0.2769956507288014,0.17199613553256418,0.5556321810961762,201.8249334082143,205.6793036935618, Wijk 29 Schildersbuurt,WK051829
31237.323232323233,2029.0,45.60388155303222,2.6380547568230077,77967.79206419559,0.990145651996645,2.225516931822557,3.88273110696247,2585.439734929019,131.78714844853835,1465.9304902040576,229.8132804991911,72.41048657053159,0.5199691905410363,0.2302543628924205,0.1505840195738807,0.31513466807931445,0.2545149397083184,0.08461858182957419,0.8006960040178118,0.16032425778314224,0.026793745330681105,-0.0006514459111001227,0.007337655827624371,-0.0063266352833178194,0.006711579959949391,0.9804066220776613,-0.0018788536106217769,0.4465090378614586,-0.00016642876814901872,0.00855104490417159,0.009671724681339994,0.020972853951716264,0.3074607388383689,-0.010150820356917334,0.04619948947019715,0.019807011264226574,0.5164596806753422,-1.0315985379415529,-0.0003663543461353866,0.05140856522575646,0.03843402731769275,0.9838105163512106,0.5980195149355687,0.5506821472337586,0.01961326199471676,0.23528120827197296,0.18122854197828578,0.04689594028602363,0.03770253371114663,0.2038586146916286,0.11179814622828808,0.016944694157122086,0.006597652271835272,0.003773925737027652,-0.0006151181164556769,0.0046777468437171005,0.0007771498475895757,0.0017966616464273864,0.0019663967383587353,0.3000143227745983,0.18488522953892342,0.5943313480994495,208.716807716448,210.5567666292809, Wijk 29 Schildersbuurt,WK051829
31021.681818181816,2030.0,45.842032303596014,2.66292124281064,81314.3187844785,0.9882174532158545,2.197954553666874,3.8995008466526273,2617.138581639361,136.13252001113463,1485.79753648552,226.57538378720074,63.70060676457167,0.5206962791839631,0.2284028515601277,0.14947537815638678,0.31634360769683917,0.2571956567375865,0.08627555497157985,0.799568967734864,0.16086055401782717,0.025003641546084563,-0.0007021469374258947,0.007067195050637801,-0.006517179518556063,0.00645306865451792,1.0151027822356593,-0.0019477063943428596,0.4648381225359115,-0.00023584475580448592,0.00901687119675226,0.010125687599757719,0.021851528220580937,0.3212428750977683,-0.011992659299901972,0.044583336782825,0.020665403169209742,0.5422067794908478,-1.1325620935931093,-0.0006635391595701038,0.055633571025887715,0.040786083502315315,0.9872636712169561,0.598201185594462,0.5510386070150585,0.018170903754771404,0.23627791064215653,0.18278342292051727,0.047864674286297655,0.03809910389882993,0.2039363845749394,0.11336421168403277,0.016849513119455446,0.006078839214108709,0.003630856156506341,-0.0011596578102980892,0.003950740867049171,0.0005893733766557461,0.0016289061770040515,0.001962570062522798,0.325977912846862,0.19900713359538752,0.6358379173150597,215.9589528735693,215.43392786918164, Wijk 29 Schildersbuurt,WK051829
16877.0,2021.0,43.65005910603197,2.7509384007546287,54177.35351435334,1.007052375984841,2.469691914525596,3.9209957024425592,2377.6424672184667,99.84300767120574,1294.7167098721359,253.16145484049477,137.2564631480952,0.5101952846532724,0.2458652097300686,0.1598154844534927,0.30602310998988175,0.23243731620090488,0.06505003627966612,0.7742764095310563,0.15396839957300787,0.050286920505186704,0.0032282333054129532,0.00933322281410159,-0.001038889283494338,0.007247260081792129,0.8202637434108095,0.0032846421574989028,0.3120686134140185,0.00435038431374498,0.006895700391017882,0.006687221993422143,0.016270558476414596,0.22769649116235885,0.005860164220986723,0.06059891203987723,0.018703903359203505,0.41381861107821044,-0.0037932531837916728,0.003768775546560071,0.03013867431636527,0.020715177541680875,0.9620290908249753,0.6484286817821001,0.5585537160150092,0.03058625589105617,0.2297639226431847,0.1983230247024799,0.04683805343500526,0.034790263133086106,0.19983049840588846,0.10314420709377545,0.0178012141876049,0.01201182994458545,0.005255653573922168,0.005451534501074201,0.011591407580083824,0.0033966694633820885,0.0033422459893047997,0.001997860134187266,0.1978323781594001,0.11263614485367715,0.3572540562128585,157.00007526007693,171.9712942626618, Wijk 30 Transvaalkwartier,WK051830
16942.08080808081,2022.0,43.974669296213904,2.697779684846851,56791.28107160198,1.005601730647399,2.456649470431636,3.9068041472802766,2384.826854340424,104.28270050898195,1279.5957513931187,247.75666674042395,127.49248704000222,0.5085458742903692,0.24256015041736156,0.15954769633571478,0.307462669203119,0.23536283077739767,0.067756956814522,0.7720123530365024,0.15478368633977935,0.04726693100355786,0.0031546026686737933,0.009031389169942838,-0.0018390559629257272,0.007012453990884311,0.8237879076512087,0.0030740733817835133,0.31372902984456913,0.003942866373177691,0.006596758702637568,0.0071892267773571265,0.01687815140737321,0.23251191595928503,0.004404563557062594,0.05961618128007906,0.01756904243221184,0.405645211604516,-0.08847349950899241,0.0031798516278144103,0.031177260812030438,0.022222235075550222,0.961370369136117,0.6377056577676502,0.5524421155612437,0.02913144760197255,0.2312333458494831,0.19382504947790857,0.04560492199873645,0.03528457796233502,0.20340926549437502,0.10441034801536812,0.01757427132056491,0.011328327496656248,0.005135321874175035,0.0048495982108306915,0.010516851042511002,0.0032575645726551443,0.0033422459893047997,0.0019908105269925494,0.199590425348632,0.11585234346560314,0.3722664830995496,162.17204624078005,177.4090640139247, Wijk 30 Transvaalkwartier,WK051830
17013.737373737375,2023.0,44.287577906081076,2.6535395130058634,59500.62059674364,1.0040759610637289,2.4415913116479833,3.8965477049677477,2394.946203495699,108.68057510327536,1268.106087055947,242.32572209378577,118.21957541829366,0.507105198773273,0.23951747887707178,0.15912733202148552,0.308888549779537,0.23826802548003753,0.07032505174961093,0.7697474183755151,0.1555642954403024,0.044395667254679014,0.003108518546617194,0.008736011191965883,-0.0025855328373254895,0.006788245368944902,0.8312051200801804,0.0028826499959315175,0.31724406495052326,0.0035977548862422947,0.006391936105878589,0.0076805773638741245,0.017531635509796445,0.23833954119418913,0.002878884051143529,0.058527233256449956,0.016647907580804,0.4009935812858578,-0.1684456039173582,0.002639177694894462,0.03263013682076678,0.023853719902691802,0.9612190620377464,0.6280900211830017,0.5472076792139948,0.027684639032950542,0.2326222315069425,0.18986707190859067,0.044630112048149484,0.0357667519051333,0.20650478500120872,0.10568734336331723,0.017368625768293462,0.010678656030172706,0.005011459377402003,0.0042478725671759605,0.009490689703672225,0.0031395772200332843,0.0033422459893047997,0.0019839442016515133,0.20442656881430082,0.12042860098425041,0.39065486048649956,167.47481969229347,182.7605760708737, Wijk 30 Transvaalkwartier,WK051830
