WKC,GMN,Wijknaam,YEAR,AGE_MEAN,Person_in_Household_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN,AGE_SD,Person_in_Household_SD,Income_SD,Moving_Count_SD,Lifeevents_Count_SD,UniqueMed_Count_SD,ZVWKOSTENTOTAAL_SD,ZVWKHUISARTS_SD,ZVWKHUISARTS_NO_REG_SD,ZVWKZIEKENHUIS_SD,ZVWKFARMACIE_SD,ZVWKOSTENPSYCHO_SD,Total_Population,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_AGE_CAT_71to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt_Mortgage,%_Debt_Poor,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>=5,%_UniqueMed_Count_>=10,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Chronic_Hartfalen_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients,%_Lung_Cancer_patients,%_Colon_Cancer_patients,%_Back_pain_patients,%_JGDHULP_user,%_GEDETINEERDENTAB,%_SHNTAB,%_HBOPL_Low,%_HBOPL_Mid,%_HBOPL_High,%_HGOPL_Low,%_HGOPL_Mid,%_HGOPL_High,cluster,Cluster,Age,Total_Cost,GP_Utilization,Polyfarmacie,Minority,Income,Cluster_Reworked,Cluster_Reworked_Number
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2010.0,53.7313365981622,2.27825030376671,0.0,1.04269141531322,2.50668286755772,4.98985115020298,3140.117103401515,161.25281313662884,93.54807426537609,1696.6145560784776,471.0315184324546,419.1168804749981,26.4258834092182,1.4803172049585,0.0,0.206748257688398,1.09283958138551,4.11174711009753,7985.459733259623,184.5043431849968,173.77171275650576,4762.623064890088,1408.3719641281407,5385.809988503302,2160,0.5671296296296297,0.1712962962962963,0.1134259259259259,0.2453703703703703,0.2708333333333333,0.1064814814814814,0.1921296296296296,0.6712962962962963,0.2430555555555555,0.0833333333333333,0.0,0.0,0.0,0.0,0.2152777777777778,0.1087962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.1226851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.8449074074074074,0.6828703703703703,0.6111111111111112,0.0462962962962962,0.3333333333333333,0.287037037037037,0.0925925925925925,0.037037037037037,0.2847222222222222,0.1273148148148148,0.0162037037037037,0.0185185185185185,0.0,0.0069444444444444,0.0277777777777777,0.0,0.0069444444444444,0.0,0.0092592592592592,0.011574074074074,0.0,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2011.0,54.0090652015874,2.17421124828532,51979.9291623578,1.03814582327378,2.51851851851852,4.9787525702536,3114.352491524093,160.31950680291942,86.80108083176572,1737.8451856246186,488.5835899488399,280.8812586134102,26.3278129679766,1.34290727930389,61513.6121161777,0.196572662330095,1.30194275797938,3.96230016347991,7016.922121253916,149.1733243544036,138.28690543929395,5203.853154159971,1694.5107488128872,2993.7009039250547,2070,0.572463768115942,0.1739130434782608,0.108695652173913,0.2367149758454106,0.2922705314009662,0.1135265700483091,0.1859903381642512,0.6884057971014492,0.2415458937198067,0.072463768115942,0.0,0.0,0.0,0.0072463768115942,0.6908212560386473,0.0628019323671497,0.1666666666666666,0.0072463768115942,0.0,0.0,0.0120772946859903,0.4082125603864734,0.036231884057971,0.108695652173913,0.0265700483091787,0.4734299516908212,0.0,0.0,0.0,0.0,0.8864734299516909,0.7077294685990339,0.642512077294686,0.0531400966183574,0.3381642512077294,0.3091787439613526,0.0893719806763285,0.0434782608695652,0.28743961352657,0.1352657004830917,0.0169082125603864,0.0217391304347826,0.0,0.0072463768115942,0.0289855072463768,0.0,0.0072463768115942,0.0,0.0096618357487922,0.0120772946859903,0.0,0.0,0.0,0.0096618357487922,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2012.0,54.3510281110542,2.31044776119403,59757.407135362,1.03754940711462,2.62388059701493,4.8764829030007,2730.5848547588294,150.86934670571748,81.73719123428981,1603.635494095143,426.22911518534255,165.91395242941277,26.174777734803,1.50803868192293,116444.188717234,0.195280759211158,1.75443827984895,4.02359811752299,5834.67664936955,128.73664115268463,119.28169075431958,4438.506333083335,1391.1216431635169,2256.3623197061524,2020,0.5693069306930693,0.1683168316831683,0.1039603960396039,0.2425742574257425,0.2945544554455445,0.1163366336633663,0.1905940594059406,0.693069306930693,0.2425742574257425,0.0668316831683168,0.0,0.0,0.0,0.0,0.693069306930693,0.0618811881188118,0.1707920792079208,0.0,0.0,0.0,0.0123762376237623,0.4183168316831683,0.0371287128712871,0.1014851485148514,0.0396039603960396,0.4702970297029702,0.0,0.0,0.0,0.0,0.9183168316831684,0.7103960396039604,0.6584158415841584,0.042079207920792,0.3341584158415842,0.297029702970297,0.0866336633663366,0.0445544554455445,0.2846534653465346,0.141089108910891,0.0173267326732673,0.0222772277227722,0.0074257425742574,0.0074257425742574,0.0321782178217821,0.0074257425742574,0.0,0.0,0.0123762376237623,0.0123762376237623,0.0,0.0,0.0,0.0123762376237623,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2013.0,53.7671705170324,2.47067238912732,59068.7791185729,1.03173029251363,2.54935622317597,4.90340909090909,3141.4475319530334,150.83400016693992,82.57691794607648,1765.4437357627748,379.31386142977306,349.92086826630526,26.1468779565602,1.54778184197247,146731.590433954,0.178131368278152,1.8093387203658,4.12378332825874,9408.590511333956,148.2951976508752,138.75580903059932,6522.088540303367,1190.3534123737836,5070.596552606358,2020,0.5643564356435643,0.1757425742574257,0.1089108910891089,0.2400990099009901,0.2995049504950495,0.1262376237623762,0.1757425742574257,0.6782178217821783,0.2475247524752475,0.0717821782178217,0.0,0.0,0.0,0.0,0.7004950495049505,0.0544554455445544,0.1707920792079208,0.0,0.0,0.0074257425742574,0.0123762376237623,0.4133663366336633,0.0321782178217821,0.1014851485148514,0.0346534653465346,0.4900990099009901,0.0,0.0,0.0,0.0,0.915841584158416,0.698019801980198,0.6311881188118812,0.0371287128712871,0.3217821782178218,0.2896039603960396,0.0866336633663366,0.047029702970297,0.2722772277227723,0.141089108910891,0.0173267326732673,0.0222772277227722,0.0074257425742574,0.0074257425742574,0.0346534653465346,0.0074257425742574,0.0,0.0,0.0123762376237623,0.0123762376237623,0.0,0.0,0.0,0.0,0.1584158415841584,0.0717821782178217,0.1287128712871287,0.1064356435643564,0.0717821782178217,0.1782178217821782,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2014.0,51.6937415856156,2.60698027314112,71241.0287292818,1.0295165394402,2.61305007587253,4.55365126676602,2759.4454714974827,159.80320563595222,90.54474334173636,1576.8222810276966,317.6918205758858,211.79774096853683,25.85895243939,1.47172328880805,295643.426353119,0.172273702197028,1.29314757568647,3.69044932068044,6996.921353214852,171.79635542566467,162.34534270052848,4283.393526206865,1091.2030167943988,3329.03294237743,1960,0.5586734693877551,0.1862244897959183,0.1147959183673469,0.2474489795918367,0.3137755102040816,0.1326530612244898,0.135204081632653,0.6479591836734694,0.2729591836734694,0.0816326530612244,0.0,0.0,0.0,0.0,0.7295918367346939,0.048469387755102,0.1760204081632653,0.0076530612244897,0.0076530612244897,0.0076530612244897,0.0127551020408163,0.3724489795918367,0.0280612244897959,0.1147959183673469,0.0382653061224489,0.4795918367346938,0.0,0.0,0.0,0.0,0.9081632653061223,0.6887755102040817,0.6326530612244898,0.0382653061224489,0.3035714285714285,0.2627551020408163,0.0765306122448979,0.0331632653061224,0.25,0.1301020408163265,0.0178571428571428,0.0178571428571428,0.0,0.0,0.0306122448979591,0.0,0.0,0.0,0.010204081632653,0.010204081632653,0.0,0.0,0.0,0.0127551020408163,0.1632653061224489,0.0790816326530612,0.1326530612244898,0.125,0.0688775510204081,0.1913265306122449,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2015.0,51.3712388492577,2.55102040816327,56977.153930131,1.02887537993921,2.72619047619048,4.59411764705882,2747.4381564468417,171.13294559103213,100.56970763155051,1495.4293158741257,305.4442402825499,173.3570594883967,25.820970541189,1.51734401444955,56774.6132069597,0.167498671755239,1.58297838156495,3.63046071316412,6632.283626010637,204.25267302051049,195.68770019672252,4533.610262065227,1044.9423950614455,2360.7893243628478,1970,0.5532994923857868,0.1954314720812182,0.1015228426395939,0.2538071065989847,0.3172588832487309,0.1395939086294416,0.1294416243654822,0.6370558375634517,0.2868020304568528,0.0786802030456852,0.0,0.0,0.0,0.0,0.7258883248730964,0.0431472081218274,0.182741116751269,0.0,0.0076142131979695,0.0,0.0101522842639593,0.3781725888324873,0.0279187817258883,0.1116751269035533,0.0406091370558375,0.4543147208121827,0.0,0.0,0.0583756345177665,0.0710659898477157,0.9137055837563453,0.6903553299492385,0.6294416243654822,0.0279187817258883,0.3020304568527919,0.2715736040609137,0.0685279187817258,0.032994923857868,0.248730964467005,0.1319796954314721,0.015228426395939,0.0177664974619289,0.0,0.0,0.0253807106598984,0.0,0.0,0.0,0.0101522842639593,0.0101522842639593,0.0,0.015228426395939,0.0,0.0126903553299492,0.1675126903553299,0.0761421319796954,0.1395939086294416,0.1370558375634517,0.0685279187817258,0.1903553299492385,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2016.0,51.3196567507748,2.57857142857143,63516.0484720759,1.02607823470411,2.875,4.58333333333333,2936.7422032384984,178.43927126201154,105.26955851586006,1605.4744116019592,342.3061516254444,204.4430070329549,25.9707372094633,1.51589246881161,130207.935382087,0.159407979919168,2.73689755544126,3.69517320880232,7776.641186041564,251.9885380408921,246.08389682606983,5625.394116391656,1938.36057544572,2192.1594365376004,1990,0.5452261306532663,0.2010050251256281,0.0979899497487437,0.2437185929648241,0.329145728643216,0.1507537688442211,0.1231155778894472,0.6432160804020101,0.2763819095477386,0.0829145728643216,0.0,0.007537688442211,0.0,0.007537688442211,0.7361809045226131,0.0427135678391959,0.1758793969849246,0.007537688442211,0.007537688442211,0.0,0.0100502512562814,0.3844221105527638,0.0251256281407035,0.0829145728643216,0.0477386934673366,0.4547738693467337,0.0,0.0,0.0552763819095477,0.0678391959798995,0.9195979899497488,0.6834170854271356,0.6381909547738693,0.0351758793969849,0.2964824120603015,0.2638190954773869,0.0778894472361809,0.0351758793969849,0.2386934673366834,0.1256281407035175,0.0175879396984924,0.0175879396984924,0.007537688442211,0.007537688442211,0.0251256281407035,0.0,0.007537688442211,0.0,0.0100502512562814,0.0100502512562814,0.0,0.0226130653266331,0.0,0.0100502512562814,0.1783919597989949,0.0879396984924623,0.1633165829145728,0.14321608040201,0.0678391959798995,0.2211055276381909,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2017.0,51.3887597475977,2.51929260450161,84315.862936345,1.02527953330092,2.78617363344051,4.61516654854713,3419.841590528387,178.96769565475998,104.58270213617551,1933.8902820504672,339.9613120243152,178.73460006688765,25.9828357666847,1.38851308272965,323538.024198602,0.160078811250756,2.07063709817707,3.84966015225302,10540.657060423073,227.4159138939671,220.02422719730757,8444.030078089496,1095.988055545243,2603.028597335007,2060,0.5461165048543689,0.1917475728155339,0.1116504854368932,0.2305825242718446,0.3300970873786408,0.1601941747572815,0.1237864077669902,0.6456310679611651,0.2669902912621359,0.087378640776699,0.0,0.0072815533980582,0.0,0.0072815533980582,0.7305825242718447,0.0339805825242718,0.1820388349514563,0.0,0.0,0.0,0.012135922330097,0.3834951456310679,0.0242718446601941,0.1019417475728155,0.0339805825242718,0.4490291262135922,0.0,0.0,0.0533980582524271,0.0703883495145631,0.9199029126213591,0.6868932038834952,0.6310679611650486,0.0315533980582524,0.2961165048543689,0.2669902912621359,0.0849514563106796,0.0364077669902912,0.2378640776699029,0.1310679611650485,0.0169902912621359,0.0169902912621359,0.0,0.0072815533980582,0.0242718446601941,0.0072815533980582,0.0072815533980582,0.0,0.0097087378640776,0.0097087378640776,0.0,0.0242718446601941,0.0,0.0145631067961165,0.1699029126213592,0.1043689320388349,0.1723300970873786,0.1383495145631068,0.0606796116504854,0.2475728155339805,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2018.0,52.5583171746905,2.37762237762238,64804.2987679671,1.02637889688249,2.76573426573427,4.88743645606391,2925.28079909742,191.9065996539557,115.47351447844244,1456.5134223163443,360.48240882998505,164.4922183643858,25.7704684005592,1.33944179399419,110714.266750235,0.160297768550998,1.96404118557852,3.92661171274326,7213.35577321191,193.54604787838727,173.3988726083427,4535.921842456616,1297.9779531199486,2026.7523712018856,2080,0.5480769230769231,0.1850961538461538,0.1081730769230769,0.2403846153846154,0.3269230769230769,0.1682692307692307,0.1370192307692307,0.6418269230769231,0.2692307692307692,0.0913461538461538,0.0,0.0096153846153846,0.0,0.0096153846153846,0.7139423076923077,0.03125,0.1850961538461538,0.0,0.0072115384615384,0.0,0.0120192307692307,0.3870192307692308,0.0264423076923076,0.0889423076923077,0.0336538461538461,0.4278846153846153,0.0,0.0,0.0600961538461538,0.0769230769230769,0.9110576923076924,0.6634615384615384,0.6322115384615384,0.0360576923076923,0.3076923076923077,0.2764423076923077,0.0913461538461538,0.0360576923076923,0.2524038461538461,0.1322115384615384,0.016826923076923,0.016826923076923,0.0,0.0072115384615384,0.0240384615384615,0.0,0.0072115384615384,0.0,0.0072115384615384,0.0072115384615384,0.0,0.0216346153846153,0.0,0.0096153846153846,0.15625,0.1057692307692307,0.1923076923076923,0.1322115384615384,0.0600961538461538,0.2596153846153846,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2019.0,53.2410563653037,2.62021857923497,76297.1219397363,1.02165267344233,2.70218579234973,4.8397898883782,3485.0369048036146,218.9411939115592,139.48719917730483,1744.2599947628944,343.8467933472561,176.46527033995326,26.2671435374401,1.55976284853699,148835.734388248,0.145578845529967,1.5766232174529,3.80925878856267,9633.106394959676,299.6093353828671,284.61275428420515,5868.47684763182,1161.8830696303028,2209.270164796265,2260,0.5508849557522124,0.1769911504424778,0.1106194690265486,0.2323008849557522,0.3230088495575221,0.1792035398230088,0.1526548672566371,0.6526548672566371,0.2632743362831858,0.0862831858407079,0.0,0.0066371681415929,0.0,0.0088495575221238,0.7123893805309734,0.0132743362831858,0.1769911504424778,0.0,0.0066371681415929,0.0,0.0110619469026548,0.4048672566371681,0.0221238938053097,0.1150442477876106,0.0376106194690265,0.411504424778761,0.0,0.0,0.077433628318584,0.0862831858407079,0.915929203539823,0.6747787610619469,0.6504424778761062,0.0331858407079646,0.3119469026548672,0.2876106194690265,0.0862831858407079,0.0331858407079646,0.252212389380531,0.1393805309734513,0.0176991150442477,0.0154867256637168,0.0066371681415929,0.0066371681415929,0.0221238938053097,0.0066371681415929,0.0110619469026548,0.0,0.0088495575221238,0.0088495575221238,0.0,0.0199115044247787,0.0,0.0110619469026548,0.1570796460176991,0.0995575221238938,0.1924778761061946,0.1305309734513274,0.0641592920353982,0.2566371681415929,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051803,Gemeente 's-Gravenhage, Wijk 03 Westbroekpark en Duttendel,2020.0,53.5164051161425,2.54358974358974,68203.9454630936,1.01603563474388,2.71965811965812,4.63774104683196,2802.44202436739,222.140567010309,143.140473289597,1265.32110121837,344.186368322399,248.062333645736,26.2365586599829,1.41611231121575,102798.874096719,0.125640457561653,2.1573480405,3.79192182368098,7416.55694477881,324.577464972879,309.037176836919,4190.81014677773,1197.17218303144,3532.62939474634,2240,0.5558035714285714,0.1741071428571428,0.1160714285714285,0.2254464285714285,0.328125,0.1875,0.1540178571428571,0.6584821428571429,0.2589285714285714,0.0848214285714285,0.0,0.0066964285714285,0.0,0.0089285714285714,0.7142857142857143,0.0178571428571428,0.1763392857142857,0.0,0.0,0.0089285714285714,0.0111607142857142,0.4084821428571428,0.015625,0.0915178571428571,0.03125,0.3638392857142857,0.0,0.0,0.0714285714285714,0.0892857142857142,0.9196428571428572,0.6495535714285714,0.5870535714285714,0.0334821428571428,0.3013392857142857,0.2611607142857143,0.0714285714285714,0.0334821428571428,0.2388392857142857,0.1272321428571428,0.0200892857142857,0.015625,0.0066964285714285,0.0066964285714285,0.0200892857142857,0.0066964285714285,0.0089285714285714,0.0,0.0066964285714285,0.0111607142857142,0.0,0.0178571428571428,0.0,0.015625,0.1540178571428571,0.1116071428571428,0.2053571428571428,0.1316964285714285,0.0714285714285714,0.2790178571428571,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051807,Gemeente 's-Gravenhage, Wijk 07 Scheveningen,2010.0,42.2648616243501,2.3680675494147,0.0,1.04270276551243,3.03319900211092,4.3132397700372,2615.301409696132,130.67288646587537,67.70065727852642,1440.587962815036,389.6983547304717,382.824540599585,22.9791120011539,1.4618662933195,0.0,0.216888142617378,1.99660251603358,3.71278434882347,8495.460879968896,118.6399660856268,112.30071847848652,5404.849509334628,1859.0404505455183,5303.961910904489,17210,0.509877977919814,0.1717024985473562,0.3006972690296339,0.2757117954677513,0.1844857640906449,0.0700174317257408,0.0589773387565369,0.7271934921557234,0.1705403834979663,0.1022661243463102,0.0072632190586868,0.0171411969785008,0.004357931435212,0.0110400929692039,0.1946542707728065,0.0113306217315514,0.0,0.0,0.0,0.0,0.0,0.0,0.0398024404416037,0.1339337594421847,0.0,0.0,0.0023242300987797,0.0220801859384079,0.0,0.0,0.8820453224869262,0.6859384079023824,0.5801859384079023,0.0589773387565369,0.236199883788495,0.2393957001743172,0.0647879140034863,0.0435793143521208,0.2007553747821034,0.10459035444509,0.0162696106914584,0.0273097036606624,0.0087158628704241,0.010459035444509,0.0241138872748402,0.004357931435212,0.0058105752469494,0.0034863451481696,0.010459035444509,0.0078442765833817,0.004938988959907,0.0,0.0031958163858221,0.0101685066821615,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051807,Gemeente 's-Gravenhage, Wijk 07 Scheveningen,2011.0,42.1679230667343,2.37840565085772,27280.5623578469,1.0391880793148,3.08254288597376,4.31207269580268,2515.171218114634,137.21343817322872,70.10100724988489,1391.5057847106966,365.9284532508349,321.3910258611927,22.9562538950947,1.40960209962157,21304.5276270291,0.204355961335307,2.23693623560693,3.71228849168575,7440.597199776844,108.00688748212748,100.90884498999796,5245.503533882545,1800.6993593571897,3742.968649049955,17050,0.5105571847507331,0.1703812316715542,0.2985337243401759,0.275366568914956,0.187683284457478,0.0709677419354838,0.056891495601173,0.7217008797653959,0.1771260997067448,0.1008797653958944,0.007624633431085,0.0181818181818181,0.0038123167155425,0.0099706744868035,0.6920821114369502,0.0061583577712609,0.3451612903225806,0.0099706744868035,0.0293255131964809,0.0102639296187683,0.0290322580645161,0.1994134897360703,0.0372434017595307,0.1331378299120234,0.0662756598240469,0.5055718475073314,0.0023460410557184,0.0222873900293255,0.0,0.0,0.9164222873900292,0.680058651026393,0.5997067448680352,0.0633431085043988,0.2372434017595308,0.239882697947214,0.0651026392961876,0.0442815249266862,0.2011730205278592,0.1070381231671554,0.0164222873900293,0.0272727272727272,0.0087976539589442,0.0102639296187683,0.0243401759530791,0.0043988269794721,0.0058651026392961,0.0032258064516129,0.0105571847507331,0.0079178885630498,0.0043988269794721,0.0,0.002932551319648,0.0099706744868035,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051807,Gemeente 's-Gravenhage, Wijk 07 Scheveningen,2012.0,42.0944560849555,2.38491674828599,27624.4856477401,1.03632753183039,3.06738491674829,4.26277821764758,2540.9618513819323,130.75147715760565,69.30187069139384,1507.691361546909,310.6282516389843,306.82723797269824,23.0408459569297,1.37278166663002,25584.0194879312,0.197733237525829,2.14897819583524,3.72962328796476,7602.803139491812,110.3029301369444,103.92800754612932,5734.021103290633,1635.6097796740353,3431.717841910636,17120,0.5119742990654206,0.1728971962616822,0.2941004672897196,0.2768691588785046,0.1898364485981308,0.0709696261682243,0.0557827102803738,0.7161214953271028,0.1787383177570093,0.1051401869158878,0.0084696261682242,0.018107476635514,0.0046728971962616,0.009929906542056,0.696553738317757,0.0055490654205607,0.3373247663551402,0.014018691588785,0.0303738317757009,0.0108060747663551,0.0277453271028037,0.200642523364486,0.0344626168224299,0.1314252336448598,0.0768107476635514,0.4985397196261682,0.0026285046728971,0.0216121495327102,0.0,0.0,0.9237733644859814,0.6679322429906542,0.5882009345794392,0.0531542056074766,0.2362733644859813,0.2272196261682243,0.0630841121495327,0.045268691588785,0.197429906542056,0.1106892523364486,0.0166471962616822,0.027161214953271,0.0087616822429906,0.0108060747663551,0.0245327102803738,0.0043808411214953,0.0061331775700934,0.0032126168224299,0.0108060747663551,0.0081775700934579,0.0043808411214953,0.0,0.0023364485981308,0.0116822429906542,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051807,Gemeente 's-Gravenhage, Wijk 07 Scheveningen,2013.0,41.9823204107339,2.3576017130621,27886.583914777,1.03508366993653,3.02374927000195,4.23901535203812,2670.428709428644,130.41530119456797,68.83043290250575,1612.3395902634902,309.4292472038643,300.0208446278958,23.0746566292983,1.36275599592177,27730.9364316122,0.193475003828668,1.91988602320728,3.73159186585154,9016.447567825602,107.84482477679263,101.37739402087811,7063.7589459651845,2046.5934690050549,3677.870077219269,17330,0.5100980957876514,0.1777264858626659,0.2885170225043277,0.2778418926716676,0.1907097518753606,0.0701096364685516,0.0545297172533179,0.7111944604731679,0.1783035199076745,0.1105020196191575,0.0080784766301211,0.0178880553952683,0.0051933064050779,0.0103866128101558,0.7008078476630121,0.0040392383150605,0.3260242354298903,0.0155799192152336,0.0320253894979803,0.0118291979226774,0.0268320830929024,0.1987882285054818,0.033467974610502,0.1306982111944604,0.0830929024812464,0.5069244085401039,0.0023081361800346,0.0227928447778418,0.0,0.0,0.9218118869013272,0.65666474321985,0.5683785343335257,0.0458742065781881,0.2334102712060011,0.2212925562608194,0.0617426428159261,0.0452971725331794,0.1959030582804385,0.1105020196191575,0.0170225043277553,0.0268320830929024,0.0089440276976341,0.0106751298326601,0.0245239469128678,0.0043277553375649,0.0060588574725908,0.0034622042700519,0.0106751298326601,0.0077899596076168,0.0046162723600692,0.0,0.0025966532025389,0.0,0.2478361223312175,0.1667628390075014,0.1563762261973456,0.2039815349105597,0.1344489324870167,0.2311021350259665,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
WK051807,Gemeente 's-Gravenhage, Wijk 07 Scheveningen,2014.0,42.0376907372483,2.32477459819679,29393.661710494,1.03502436228146,3.04018032144257,4.2196043956044,2486.7140049541604,137.2310104934539,73.56885097017572,1441.169802564256,296.109569698251,299.046914382886,23.1378835149673,1.2897168804041,29566.0105682769,0.195042918660444,2.03723249021636,3.76308955441266,8141.876282513338,121.84702606930811,116.2662953916935,6285.041107293192,1919.3855471220568,3356.517546126914,17440,0.5094610091743119,0.1774655963302752,0.2892775229357798,0.2755160550458715,0.1926605504587156,0.0693807339449541,0.055045871559633,0.7115825688073395,0.1820527522935779,0.1066513761467889,0.0074541284403669,0.0180619266055045,0.0051605504587155,0.0097477064220183,0.6989678899082569,0.0040137614678899,0.3259747706422018,0.0151949541284403,0.0335435779816513,0.0123279816513761,0.0260894495412844,0.2006880733944954,0.0329701834862385,0.1301605504587156,0.0831422018348623,0.5028669724770642,0.0025802752293577,0.0232224770642201,0.0,0.0,0.9309059633027524,0.6553899082568807,0.5768348623853211,0.060493119266055,0.2342316513761468,0.21875,0.0650802752293578,0.0447247706422018,0.1915137614678899,0.1112385321100917,0.0169151376146789,0.0258027522935779,0.0086009174311926,0.0106077981651376,0.0235091743119266,0.0040137614678899,0.0060206422018348,0.003440366972477,0.0100344036697247,0.0074541284403669,0.0048738532110091,0.0,0.0022935779816513,0.0123279816513761,0.25,0.1685779816513761,0.1662844036697247,0.2069954128440367,0.1370412844036697,0.2388188073394495,1,1,Older,Higher Cost,Higher Burden,Higher Use,Lower Minority,Higher Income,2,2
