WKC,GMN,Wijknaam,YEAR,Total_Population,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_AGE_CAT_71to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt_Mortgage,%_Debt_Poor,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>=5,%_UniqueMed_Count_>=10,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Chronic_Hartfalen_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2016,19010,0.5039452919516044,0.1941083640189374,0.39505523408732246,0.2672277748553393,0.11283534981588637,0.035507627564439766,0.015781167806417674,0.5039452919516044,0.2135718043135192,0.2824829037348764,0.025512887953708575,0.11756970015781168,0.026827985270910047,0.020252498684902684,0.7006838506049448,0.004208311415044713,0.39347711730668067,0.013413992635455023,0.04523934771173067,0.014203051025775907,0.029458179905312992,0.09547606522882693,0.05391899000526039,0.15938979484481852,0.09153077327722252,0.49105733824303,0.0021041557075223566,0.03445554971067859,0.05286691215149921,0.009468700683850605,0.9350341925302472,0.6291425565491846,0.5328774329300369,0.05917937927406628,0.16964755391899,0.1941083640189374,0.057864281956864806,0.042872172540768014,0.13545502367175172,0.08600736454497633,0.009994739610731194,0.013677012098895318,0.007627564439768543,0.010783798001052078,0.013150973172014729,0.0015781167806417674,0.0013150973172014729,0.004208311415044713
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2017,18920,0.5071353065539113,0.19186046511627908,0.39323467230443976,0.2677061310782241,0.11760042283298097,0.04043340380549683,0.016120507399577166,0.49841437632135305,0.22304439746300211,0.2785412262156448,0.024312896405919663,0.11284355179704017,0.025898520084566595,0.0200845665961945,0.6987315010570825,0.004228329809725159,0.3998414376321353,0.011892177589852008,0.043076109936575055,0.013477801268498943,0.029862579281183934,0.09540169133192389,0.05576109936575053,0.1559196617336152,0.08113107822410148,0.47912262156448204,0.0021141649048625794,0.03276955602536998,0.051268498942917545,0.009513742071881607,0.9344608879492601,0.6268498942917548,0.537262156448203,0.05576109936575053,0.1709830866807611,0.19053911205073995,0.058403805496828755,0.042283298097251586,0.13662790697674418,0.08800211416490486,0.01004228329809725,0.012949260042283297,0.007399577167019027,0.01004228329809725,0.012684989429175475,0.001321353065539112,0.0010570824524312897,0.003964059196617336
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2018,19010,0.5094687006838506,0.190163072067333,0.39189900052603893,0.2677538137822199,0.11993687532877433,0.04313519200420831,0.017622304050499738,0.49289847448711205,0.23172014729089951,0.2751183587585481,0.0241977906365071,0.10994213571804314,0.024986849026827986,0.02183061546554445,0.6985796948974224,0.004208311415044713,0.40925828511309836,0.0097317201472909,0.03761178327196212,0.013150973172014729,0.02998421883219358,0.09652814308258811,0.0583903208837454,0.1409784324039979,0.08390320883745397,0.44423987375065754,0.0021041557075223566,0.02814308258811152,0.05391899000526039,0.010257759074171488,0.9334560757496054,0.6228300894266176,0.5349815886375592,0.05917937927406628,0.17148869016307206,0.194634402945818,0.06023145712782746,0.041031036296685953,0.13782219884271435,0.0875854813256181,0.010257759074171488,0.01209889531825355,0.0071015255128879535,0.00920568122041031,0.01209889531825355,0.0013150973172014729,0.0010520778537611783,0.003945291951604419
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2019,19170,0.50886802295253,0.18857589984350548,0.3904538341158059,0.266301512780386,0.12284820031298904,0.04460093896713615,0.018257694314032343,0.4843505477308294,0.23995826812728221,0.27595200834637457,0.023735002608242045,0.10719874804381847,0.025039123630672927,0.020865936358894107,0.6927490871152843,0.0020865936358894104,0.41158059467918623,0.009128847157016172,0.035211267605633804,0.011737089201877934,0.030777256129368807,0.09598330725091289,0.06364110589462701,0.14084507042253522,0.07355242566510173,0.4269692227438706,0.001564945226917058,0.0252999478351591,0.056338028169014086,0.010432968179447054,0.9298382889932185,0.6152842983828899,0.5409494001043297,0.05868544600938967,0.1697965571205008,0.1872717788210746,0.056859676577986434,0.0406885758998435,0.13693270735524257,0.08659363588941053,0.009650495565988524,0.01069379238393323,0.006520605112154408,0.008868022952529996,0.010954616588419406,0.0013041210224308817,0.000782472613458529,0.0036515388628064684
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2020,19130,0.5070569785676947,0.18844746471510715,0.3910088865656038,0.2655514898065865,0.1244119184526921,0.04521693674856247,0.018557239937271302,0.48222686879247256,0.2472556194458965,0.27051751176163097,0.02378463146889702,0.10297961317302666,0.023523261892315735,0.020648196549921588,0.6921066387872452,0.0031364349189754314,0.40852064819654993,0.008886565603763722,0.035807631991636175,0.01620491374803973,0.03136434918975431,0.09539989545216937,0.07370622059592263,0.14584422373235756,0.07266074228959749,0.3954521693674856,0.0013068478829064297,0.022216414009409303,0.05462624150548876,0.010716152639832723,0.924986931521171,0.5825927861996864,0.48196549921589127,0.057501306847882905,0.1675378985886043,0.170935703084161,0.049921589127025615,0.040250914793518035,0.13460533193936225,0.08520648196549922,0.009147935180345007,0.009932043910088865,0.006534239414532148,0.00836382645060115,0.00967067433350758,0.0010454783063251437,0.0007841087297438578,0.0031364349189754314
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2021,18980,0.5092202318229716,0.18782929399367757,0.3864594309799789,0.26527924130663855,0.1280295047418335,0.04689146469968388,0.018967334035827187,0.4773445732349842,0.25316122233930455,0.2697576396206533,0.02344573234984194,0.09694415173867228,0.02476290832455216,0.021338250790305584,0.6912539515279241,0.0023709167544783984,0.40727081138040044,0.00684931506849315,0.03503688092729189,0.0136986301369863,0.029768177028451002,0.09773445732349842,0.08640674394099052,0.13435194942044257,0.07560590094836671,0.36801896733403583,0.0007903055848261328,0.0,0.052950474183350894,0.01238145416227608,0.0,0.0,0.0,0.0,0.16596417281348788,0.17307692307692307,0.05136986301369863,0.04188619599578504,0.1314541622760801,0.08614330874604847,0.00869336143308746,0.00922023182297155,0.006059009483667018,0.007903055848261328,0.008429926238145416,0.0007903055848261328,0.0,0.002897787144362487
WK051820,'s-Gravenhage, Wijk 20 Valkenboskwartier,2022,18730,0.50854244527496,0.18739989321943407,0.3809396689802456,0.27148958889482117,0.13160704751735183,0.049386011745862254,0.01868659903897491,0.46502936465563266,0.26615056059797115,0.26882007474639613,0.02215696743192739,0.09663641217298452,0.026962092899092367,0.021089161772557395,0.6943406300053391,0.007207688200747464,0.0,0.0,0.0,0.0,0.0,0.0,0.059263214095034704,0.2634810464495462,0.0,0.0,0.0,0.0,0.04991991457554725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008275493860117458,0.008275493860117458,0.005605979711692472,0.007474639615589963,0.007207688200747464,0.000800854244527496,0.0,0.0029364655632674853
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2009,13740,0.4734352256186317,0.16848617176128095,0.47489082969432317,0.24636098981077148,0.08697234352256186,0.025109170305676855,0.010189228529839884,0.5003639010189228,0.18595342066957787,0.31368267831149926,0.043668122270742356,0.1270014556040757,0.036026200873362446,0.030203784570596796,0.27729257641921395,0.013100436681222707,0.0,0.0,0.0,0.0,0.0,0.0,0.05895196506550218,0.3089519650655022,0.0,0.0,0.001819505094614265,0.0,0.0,0.0,0.87372634643377,0.6375545851528385,0.5083697234352256,0.07641921397379912,0.13791848617176128,0.18013100436681223,0.048034934497816595,0.03384279475982533,0.11972343522561864,0.06040756914119359,0.012372634643377001,0.01564774381368268,0.008005822416302766,0.013464337700145561,0.013464337700145561,0.001455604075691412,0.0,0.00363901018922853
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2010,13730,0.47378004369992716,0.16751638747268754,0.46722505462490893,0.25163874726875457,0.08922068463219228,0.025127458120903133,0.010924981791697014,0.5010924981791697,0.18754552075746542,0.3113619810633649,0.04297159504734159,0.12527312454479242,0.035324107793153675,0.030225782957028404,0.2691187181354698,0.04515659140568099,0.0,0.0,0.0,0.0,0.0,0.0,0.055353241077931534,0.23852876911871815,0.0,0.0,0.0014566642388929353,0.04989075018208303,0.0,0.0,0.8761835396941005,0.6460305899490167,0.5240349599417334,0.07902403495994173,0.1453022578295703,0.185360524399126,0.049526584122359794,0.037144938091769844,0.12527312454479242,0.06700655498907501,0.012381646030589949,0.015659140568099052,0.00764748725418791,0.013474144209759651,0.013109978150036417,0.0010924981791697013,0.0,0.003641660597232338
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2011,13880,0.4765850144092219,0.16894812680115273,0.45929394812680113,0.25504322766570603,0.0904178674351585,0.026296829971181556,0.010806916426512969,0.49495677233429397,0.19596541786743515,0.3090778097982709,0.04250720461095101,0.11887608069164265,0.03674351585014409,0.03134005763688761,0.6444524495677233,0.006123919308357349,0.3973342939481268,0.013688760806916427,0.07060518731988473,0.00792507204610951,0.029538904899135448,0.07564841498559077,0.05979827089337176,0.24639769452449567,0.10842939481268012,0.5144092219020173,0.002161383285302594,0.05511527377521614,0.0,0.0,0.8984149855907781,0.6253602305475504,0.5302593659942363,0.08897694524495678,0.14697406340057637,0.18695965417867436,0.05403458213256484,0.03818443804034582,0.12752161383285301,0.06736311239193084,0.0111671469740634,0.015129682997118156,0.00792507204610951,0.014048991354466859,0.012968299711815562,0.001080691642651297,0.0,0.0036023054755043226
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2012,14040,0.4779202279202279,0.17236467236467237,0.452991452991453,0.2571225071225071,0.09472934472934473,0.02849002849002849,0.010683760683760684,0.4935897435897436,0.198005698005698,0.3084045584045584,0.041666666666666664,0.11823361823361823,0.03739316239316239,0.03027065527065527,0.6556267806267806,0.00819088319088319,0.39173789173789175,0.014245014245014245,0.07193732193732194,0.008903133903133903,0.028133903133903133,0.07763532763532764,0.060897435897435896,0.24608262108262108,0.11894586894586895,0.5213675213675214,0.002492877492877493,0.051994301994301995,0.0,0.0,0.905982905982906,0.6242877492877493,0.5295584045584045,0.07514245014245015,0.15135327635327636,0.18304843304843305,0.05163817663817664,0.039886039886039885,0.12927350427350429,0.07229344729344729,0.011396011396011397,0.0146011396011396,0.00819088319088319,0.013532763532763533,0.012108262108262107,0.0010683760683760685,0.0,0.003917378917378918
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2013,14280,0.4835434173669468,0.16876750700280113,0.4495798319327731,0.2510504201680672,0.10259103641456582,0.031862745098039214,0.014005602240896359,0.49684873949579833,0.19467787114845939,0.3081232492997199,0.041666666666666664,0.11484593837535013,0.03676470588235294,0.03011204481792717,0.6502100840336135,0.0070028011204481795,0.37710084033613445,0.016456582633053222,0.06722689075630252,0.010854341736694677,0.029061624649859945,0.08683473389355742,0.0665266106442577,0.24544817927170867,0.12359943977591037,0.5143557422969187,0.0024509803921568627,0.05042016806722689,0.0,0.0,0.9089635854341737,0.6204481792717087,0.5003501400560224,0.0665266106442577,0.155812324929972,0.1796218487394958,0.05357142857142857,0.04201680672268908,0.13165266106442577,0.07598039215686274,0.011904761904761904,0.015756302521008403,0.008053221288515405,0.01330532212885154,0.012605042016806723,0.0014005602240896359,0.0,0.0035014005602240898
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2014,13660,0.4974377745241581,0.17093704245973645,0.4363103953147877,0.25036603221083453,0.1116398243045388,0.03513909224011713,0.016471449487554905,0.5102489019033675,0.19912152269399708,0.29062957540263545,0.03587115666178624,0.11054172767203514,0.03513909224011713,0.02635431918008785,0.6628843338213762,0.004026354319180088,0.3898243045387994,0.01683748169838946,0.04685212298682284,0.01281112737920937,0.02964860907759883,0.09480234260614934,0.05380673499267936,0.20644216691068815,0.10578330893118594,0.5161054172767203,0.002562225475841874,0.039897510980966326,0.0,0.0,0.9224011713030746,0.6149341142020498,0.5179355783308931,0.0691800878477306,0.15885797950219618,0.18191800878477307,0.05710102489019034,0.04319180087847731,0.1281112737920937,0.0801610541727672,0.012079062957540264,0.015373352855051245,0.0076866764275256225,0.013543191800878478,0.01281112737920937,0.0014641288433382138,0.0,0.0036603221083455345
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2015,13680,0.5029239766081871,0.17434210526315788,0.42616959064327486,0.2532894736842105,0.11659356725146199,0.035818713450292396,0.016812865497076022,0.506578947368421,0.20285087719298245,0.2909356725146199,0.03618421052631579,0.10928362573099415,0.03435672514619883,0.02631578947368421,0.6626461988304093,0.006578947368421052,0.3877923976608187,0.01425438596491228,0.04861111111111111,0.012426900584795321,0.02887426900584795,0.097953216374269,0.0489766081871345,0.19700292397660818,0.10087719298245613,0.5025584795321637,0.0021929824561403508,0.035818713450292396,0.05701754385964912,0.011695906432748537,0.9214181286549707,0.6118421052631579,0.5179093567251462,0.06469298245614036,0.15935672514619884,0.1838450292397661,0.0581140350877193,0.04422514619883041,0.12609649122807018,0.08406432748538012,0.012426900584795321,0.014619883040935672,0.007675438596491228,0.013523391812865496,0.011695906432748537,0.0014619883040935672,0.0,0.003289473684210526
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2016,13740,0.5029112081513828,0.1764919941775837,0.41994177583697234,0.25109170305676853,0.12263464337700146,0.03784570596797671,0.017467248908296942,0.4992721979621543,0.20997088791848617,0.29075691411935956,0.03420669577874818,0.10735080058224163,0.03420669577874818,0.025109170305676855,0.6710334788937409,0.010553129548762736,0.38719068413391555,0.012736535662299854,0.04912663755458515,0.013464337700145561,0.028384279475982533,0.09898107714701601,0.04912663755458515,0.18595342066957787,0.09788937409024745,0.4774381368267831,0.001819505094614265,0.03275109170305677,0.06368267831149928,0.011280931586608443,0.9199417758369723,0.608806404657933,0.5258369723435226,0.06622998544395925,0.16084425036390101,0.18522561863173218,0.05895196506550218,0.04294032023289665,0.12845705967976712,0.08406113537117904,0.011644832605531296,0.013828238719068414,0.007641921397379912,0.012736535662299854,0.010553129548762736,0.001455604075691412,0.0,0.0032751091703056767
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2017,14090,0.5010645848119234,0.177430801987225,0.42228530872959547,0.24662881476224272,0.12384669978708304,0.03903477643718949,0.017033356990773598,0.4879347054648687,0.22107877927608233,0.29098651525904895,0.0347764371894961,0.10255500354861603,0.03442157558552165,0.0248403122782115,0.6664300922640171,0.01100070972320795,0.39176721078779275,0.0113555713271824,0.047551454932576294,0.0127750177430802,0.027324343506032647,0.09616749467707594,0.051809794180269694,0.17885024840312277,0.09261887863733144,0.4538679914833215,0.0014194464158978,0.029098651525904896,0.05961674946770759,0.0106458481192335,0.9141234918381831,0.5968772178850248,0.5305180979418027,0.06210078069552875,0.15649396735273244,0.1760113555713272,0.056068133427963095,0.04293825408090845,0.1256210078069553,0.08197303051809794,0.01171043293115685,0.0120652945351313,0.007806955287437899,0.01242015613910575,0.00958126330731015,0.0014194464158978,0.0,0.00319375443577005
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2018,14370,0.4989561586638831,0.1732776617954071,0.42519137091162146,0.24634655532359082,0.12526096033402923,0.0407098121085595,0.017397355601948505,0.4805149617258177,0.2303409881697982,0.28914405010438415,0.03409881697981907,0.10090466249130133,0.03409881697981907,0.025400139178844816,0.6673625608907446,0.010438413361169102,0.4077940153096729,0.007654836464857342,0.0441892832289492,0.010786360473208072,0.027835768963117607,0.0953375086986778,0.05323590814196242,0.16666666666666666,0.09464161447459986,0.418580375782881,0.0013917884481558804,0.025748086290883786,0.059498956158663886,0.011482254697286013,0.9133611691022965,0.60473208072373,0.5313152400835073,0.06645789839944329,0.1569241475295755,0.1826722338204593,0.05741127348643006,0.04140570633263744,0.12491301322199026,0.08211551844119694,0.011134307585247043,0.010786360473208072,0.007306889352818371,0.011482254697286013,0.008350730688935281,0.0010438413361169101,0.0,0.003131524008350731
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2019,14340,0.49860529986053,0.17259414225941422,0.42189679218967924,0.24686192468619247,0.12866108786610878,0.04358437935843794,0.017433751743375175,0.4794281729428173,0.2398884239888424,0.2810320781032078,0.032426778242677826,0.09867503486750348,0.030334728033472803,0.024755927475592746,0.6691073919107392,0.005230125523012552,0.4117852161785216,0.007670850767085077,0.038702928870292884,0.010460251046025104,0.028591352859135284,0.09588563458856346,0.0603207810320781,0.15132496513249652,0.08158995815899582,0.39191073919107394,0.001394700139470014,0.022315202231520222,0.061366806136680614,0.010808926080892609,0.9117852161785216,0.5944909344490934,0.5327754532775453,0.0603207810320781,0.15516039051603905,0.17712691771269176,0.05439330543933055,0.041143654114365415,0.12447698744769875,0.08054393305439331,0.010808926080892609,0.010111576011157601,0.00697350069735007,0.010460251046025104,0.007670850767085077,0.0010460251046025104,0.0,0.002789400278940028
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2020,14520,0.5024104683195593,0.17527548209366392,0.4190771349862259,0.24586776859504134,0.13085399449035812,0.0440771349862259,0.01721763085399449,0.47451790633608815,0.24586776859504134,0.27926997245179064,0.03236914600550964,0.09710743801652892,0.028925619834710745,0.023071625344352618,0.6714876033057852,0.006198347107438017,0.40736914600550966,0.010330578512396695,0.03925619834710744,0.01618457300275482,0.029269972451790634,0.09710743801652892,0.07231404958677685,0.15702479338842976,0.07541322314049587,0.35640495867768596,0.0010330578512396695,0.01928374655647383,0.06129476584022039,0.011019283746556474,0.9115013774104683,0.5643939393939394,0.48829201101928377,0.059573002754820935,0.15289256198347106,0.16046831955922866,0.05027548209366391,0.04132231404958678,0.12121212121212122,0.08057851239669421,0.009986225895316805,0.009297520661157025,0.006887052341597796,0.010330578512396695,0.006887052341597796,0.0010330578512396695,0.0,0.0027548209366391185
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2021,14570,0.5030885380919699,0.17295813315030886,0.4166094715168154,0.2491420727522306,0.13143445435827042,0.04461221688400824,0.01818805765271105,0.4656829100892244,0.24811256005490734,0.286547700754976,0.034660260809883325,0.09540150995195608,0.031571722717913524,0.024021962937542895,0.6695264241592312,0.005833905284831846,0.40528483184625946,0.006520247083047358,0.03980782429649966,0.015099519560741249,0.030199039121482498,0.10020590253946465,0.08407687028140014,0.15442690459849004,0.07961564859299931,0.33081674673987643,0.001029512697323267,0.0,0.06142759094028826,0.014070006863417982,0.0,0.0,0.0,0.0,0.15648592999313657,0.16437886067261495,0.051818805765271106,0.040150995195607414,0.12285518188057652,0.08064516129032258,0.009265614275909403,0.008922443376801648,0.0061770761839396015,0.009265614275909403,0.006520247083047358,0.0,0.0,0.002745367192862045
WK051821,'s-Gravenhage, Wijk 21 Regentessekwartier,2022,14500,0.5010344827586207,0.17862068965517242,0.40448275862068966,0.25275862068965516,0.13379310344827586,0.04551724137931035,0.018620689655172412,0.45517241379310347,0.25862068965517243,0.28586206896551725,0.03482758620689655,0.09034482758620689,0.032758620689655175,0.022758620689655173,0.6755172413793104,0.011379310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2893103448275862,0.0,0.0,0.0,0.0,0.05758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008275862068965517,0.007931034482758621,0.0058620689655172415,0.007931034482758621,0.005172413793103448,0.0,0.0,0.002413793103448276
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2009,11400,0.48903508771929827,0.15964912280701754,0.4530701754385965,0.2657894736842105,0.09517543859649123,0.028070175438596492,0.016228070175438595,0.5412280701754386,0.20657894736842106,0.25263157894736843,0.03464912280701754,0.058333333333333334,0.021929824561403508,0.02412280701754386,0.2530701754385965,0.0412280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.04298245614035088,0.2513157894736842,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,0.8359649122807018,0.6092105263157894,0.49078947368421055,0.0706140350877193,0.1355263157894737,0.16842105263157894,0.039473684210526314,0.02675438596491228,0.11491228070175438,0.05789473684210526,0.011842105263157895,0.018421052631578946,0.007456140350877193,0.011403508771929825,0.015350877192982455,0.0030701754385964912,0.0013157894736842105,0.0030701754385964912
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2010,11380,0.48857644991212656,0.15333919156414763,0.45518453427065025,0.26537785588752194,0.09797891036906854,0.02899824253075571,0.01625659050966608,0.5338312829525483,0.20826010544815465,0.257908611599297,0.03471001757469244,0.056239015817223195,0.0210896309314587,0.02460456942003515,0.23506151142355008,0.033391915641476276,0.0,0.0,0.0,0.0,0.0,0.0,0.043936731107205626,0.22056239015817222,0.0,0.0,0.0017574692442882249,0.035588752196836555,0.0,0.0,0.8347978910369068,0.6089630931458699,0.4991212653778559,0.070298769771529,0.1375219683655536,0.1678383128295255,0.043497363796133566,0.028119507908611598,0.11467486818980668,0.06063268892794376,0.012302284710017574,0.018014059753954304,0.007908611599297012,0.010984182776801407,0.014938488576449912,0.0030755711775043936,0.0013181019332161687,0.0030755711775043936
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2011,11440,0.49213286713286714,0.15734265734265734,0.44973776223776224,0.26486013986013984,0.10052447552447552,0.030594405594405596,0.015734265734265736,0.527972027972028,0.2076048951048951,0.2644230769230769,0.030594405594405596,0.054632867132867136,0.022290209790209792,0.02403846153846154,0.5939685314685315,0.009178321678321678,0.3723776223776224,0.012237762237762238,0.03977272727272727,0.016171328671328672,0.03146853146853147,0.08566433566433566,0.04195804195804196,0.2229020979020979,0.08784965034965035,0.4969405594405594,0.0021853146853146855,0.029283216783216784,0.0,0.0,0.8492132867132867,0.5874125874125874,0.4991258741258741,0.08129370629370629,0.13986013986013987,0.16171328671328672,0.04195804195804196,0.029283216783216784,0.11888111888111888,0.059877622377622376,0.012237762237762238,0.017482517482517484,0.007867132867132868,0.010926573426573426,0.013986013986013986,0.0026223776223776225,0.0013111888111888112,0.0034965034965034965
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2012,11600,0.4974137931034483,0.15991379310344828,0.4478448275862069,0.26163793103448274,0.10387931034482759,0.029741379310344828,0.015517241379310345,0.5224137931034483,0.2103448275862069,0.2668103448275862,0.03146551724137931,0.05344827586206897,0.02456896551724138,0.023706896551724137,0.6051724137931035,0.009913793103448277,0.3646551724137931,0.014655172413793103,0.04008620689655172,0.016379310344827588,0.03146551724137931,0.08620689655172414,0.04310344827586207,0.23189655172413792,0.10172413793103448,0.496551724137931,0.0021551724137931034,0.029741379310344828,0.0,0.0,0.8603448275862069,0.5857758620689655,0.49698275862068964,0.06853448275862069,0.1396551724137931,0.15775862068965518,0.040948275862068964,0.028879310344827585,0.11982758620689656,0.06336206896551724,0.01206896551724138,0.016810344827586206,0.007758620689655172,0.010775862068965518,0.014224137931034483,0.002586206896551724,0.001293103448275862,0.003017241379310345
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2013,11510,0.49739357080799307,0.16246741963509992,0.4331016507384883,0.26889661164205036,0.10773240660295395,0.03127715030408341,0.015638575152041704,0.5269331016507385,0.21068635968722849,0.26238053866203304,0.03475238922675934,0.052562988705473504,0.023023457862728063,0.023023457862728063,0.6112076455256299,0.007384882710686359,0.3549087749782798,0.017810599478714162,0.04257167680278019,0.016507384882710686,0.029539530842745437,0.08992180712423979,0.045612510860121636,0.22328410078192876,0.10686359687228497,0.49739357080799307,0.0017376194613379669,0.0317115551694179,0.0,0.0,0.8722849695916595,0.573414422241529,0.46741963509991313,0.061251086012163336,0.13944396177237184,0.15551694178974804,0.03909643788010426,0.028670721112076455,0.11989574283231973,0.06429192006950478,0.01216333622936577,0.016507384882710686,0.007384882710686359,0.010425716768027803,0.013466550825369244,0.0026064291920069507,0.0013032145960034753,0.0030408340573414424
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2014,11550,0.49696969696969695,0.1658008658008658,0.42597402597402595,0.26406926406926406,0.11558441558441558,0.0341991341991342,0.015584415584415584,0.5380952380952381,0.21645021645021645,0.24545454545454545,0.03593073593073593,0.05454545454545454,0.02207792207792208,0.024242424242424242,0.6112554112554113,0.015151515151515152,0.3554112554112554,0.01645021645021645,0.048917748917748916,0.018614718614718615,0.02987012987012987,0.09264069264069263,0.046753246753246755,0.22770562770562772,0.10562770562770563,0.5025974025974026,0.0017316017316017316,0.03593073593073593,0.0,0.0,0.893073593073593,0.5826839826839827,0.5043290043290043,0.07878787878787878,0.14502164502164502,0.16103896103896104,0.04155844155844156,0.02857142857142857,0.11601731601731602,0.0645021645021645,0.012121212121212121,0.01645021645021645,0.008225108225108226,0.009523809523809525,0.012987012987012988,0.0025974025974025974,0.0012987012987012987,0.0030303030303030303
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2015,11740,0.5025553662691652,0.16567291311754684,0.4280238500851789,0.2606473594548552,0.11839863713798977,0.03364565587734242,0.016609880749574105,0.5281090289608177,0.2231686541737649,0.24872231686541738,0.036201022146507666,0.05366269165247019,0.02129471890971039,0.024701873935264053,0.6103066439522998,0.018739352640545145,0.35689948892674617,0.013628620102214651,0.04770017035775128,0.020868824531516183,0.028960817717206135,0.09497444633730835,0.048977853492333905,0.2125212947189097,0.10945485519591142,0.4842419080068143,0.002129471890971039,0.03492333901192504,0.05536626916524702,0.010647359454855196,0.8858603066439523,0.5724020442930153,0.49148211243611584,0.06856899488926746,0.14480408858603067,0.15332197614991483,0.041737649063032366,0.028109028960817718,0.11626916524701873,0.065587734241908,0.01192504258943782,0.01575809199318569,0.008091993185689948,0.009795570698466781,0.013202725724020443,0.002129471890971039,0.0012776831345826234,0.002555366269165247
WK051822,'s-Gravenhage, Wijk 22 Zeeheldenkwartier,2016,11980,0.5008347245409015,0.16736227045075125,0.42445742904841405,0.2579298831385643,0.12395659432387313,0.0333889816360601,0.015442404006677797,0.5308848080133556,0.22662771285475794,0.24248747913188648,0.037562604340567615,0.05133555926544241,0.021285475792988316,0.024624373956594323,0.6147746243739566,0.021285475792988316,0.3606010016694491,0.010851419031719533,0.04716193656093489,0.022120200333889815,0.028797996661101836,0.09599332220367279,0.0505008347245409,0.20742904841402338,0.10976627712854758,0.47036727879799667,0.001669449081803005,0.030884808013355594,0.05759599332220367,0.009181969949916527,0.8935726210350584,0.5780467445742905,0.511686143572621,0.06886477462437396,0.14357262103505844,0.15275459098497496,0.04006677796327212,0.02712854757929883,0.11060100166944908,0.0651085141903172,0.011686143572621035,0.014607679465776294,0.007512520868113523,0.009181969949916527,0.012103505843071787,0.002086811352253756,0.0012520868113522537,0.002086811352253756
