%_ZVWKZIEKENHUIS_user,%_CHOL_Medication_user,%_Above80,%_Unemployment_benefit_user,%_DIAB_Medication_user,%_Moving_count_above_1,%_Debt_Mortgage,UniqueMed_Count_MEAN,%_WMO_user,%_WLZ_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.4755836828604204,0.08183737945709321,0.01968511867269956,0.005134457119798059,0.040346660981175064,-0.00991679282134194,0.2690858766710349,3.8192905868292453,0.08320370648606279,0.015206342071509331,172.12282964383814,193.06778051393113, Wijk 21 Regentessekwartier,WK051821,15396.666666666668,2027.0,2650117.833749628
0.4740087472504088,0.08317150626236697,0.02039203674277587,0.0050639228966107095,0.04067213846289489,-0.013851282846761334,0.27390592149405835,3.821261490351912,0.09037157432642594,0.01651336860817231,175.84005109725712,198.06312013398727, Wijk 21 Regentessekwartier,WK051821,15452.631313131315,2028.0,2717191.4796880856
0.4731570622031116,0.08476976497025773,0.021186838142251325,0.005081491878267244,0.04109615507552496,-0.017882458076364717,0.2829372531014972,3.828523297953894,0.09849281068921437,0.01799091502146749,180.01681972508774,203.1681534414416, Wijk 21 Regentessekwartier,WK051821,15493.69696969697,2029.0,2789126.0542690777
0.47302862771852866,0.08663215558076551,0.02206952287112592,0.005187164064767661,0.04161871081906526,-0.022010318510152095,0.29617987149335145,3.841076009635191,0.10756741557442809,0.019638981311394868,184.65313552733005,208.3828804362941, Wijk 21 Regentessekwartier,WK051821,15519.863636363636,2030.0,2865791.483411136
0.48611825093033795,0.06673443351211768,0.016240253556156693,0.007583591029943421,0.026573333249907023,0.01736403597093849,0.30282090877404666,3.683876153120773,0.06664755601658943,0.010422752239889,151.92993475654941,172.99608988260428, Wijk 22 Zeeheldenkwartier,WK051822,13247.0,2021.0,2012615.84572001
0.4813663867778797,0.06677887627242238,0.01641860461833495,0.007178854135192422,0.026446002365931125,0.014991345158704763,0.2797745462840954,3.6821495606939543,0.0700680852372192,0.010924440119864138,153.41790196808802,179.62248339268308, Wijk 22 Zeeheldenkwartier,WK051822,13433.434343434343,2022.0,2060929.3131957569
0.47739021757330735,0.06692574924383662,0.016573417822048124,0.006829412778137977,0.02631008692987932,0.012745093069250734,0.26116871742714876,3.6793017144849838,0.07417838337029134,0.011542336885510863,155.11104670226763,186.01663147651166, Wijk 22 Zeeheldenkwartier,WK051822,13611.61616161616,2023.0,2111312.0301377852
0.47418974331662106,0.06717505242636043,0.016704693167296204,0.006535266958780085,0.026165586941751598,0.010625279702576403,0.24700342220320678,3.6753326144938625,0.07897845041580581,0.012276442536829173,157.00936895908833,192.17853413409006, Wijk 22 Zeeheldenkwartier,WK051822,13781.545454545456,2024.0,2163831.755099174
0.4717649640078208,0.0675267858199938,0.016812430654079204,0.00629641667711875,0.02601250240154797,0.008631905058681777,0.23727866061226943,3.6702422607205896,0.08446828637376265,0.013126757073819068,159.11286873855005,198.10819136541824, Wijk 22 Zeeheldenkwartier,WK051822,13943.222222222223,2025.0,2218546.0872368785
0.4701158796469065,0.06798094942473673,0.01689663028239711,0.006112861933153968,0.025850833309268427,0.006764969137566849,0.2319944326543367,3.664030653165166,0.09064789124416184,0.014093280496480549,161.42154604065286,203.80560317049623, Wijk 22 Zeeheldenkwartier,WK051822,14096.646464646463,2026.0,2275502.466311735
0.46924249023387815,0.06853754324058922,0.016957292052249932,0.005984602726885741,0.025680579664912977,0.005024471939231612,0.23115073832940858,3.6566977918275905,0.09751726502700336,0.015176012804813614,163.93540086539667,209.270769549324, Wijk 22 Zeeheldenkwartier,WK051822,14241.818181818182,2027.0,2334738.1726884586
0.46914479576873586,0.06919656726755126,0.01699441596363767,0.005911639058314067,0.025501741468481616,0.0034104134636760743,0.23474757763748513,3.648243676707864,0.10507640772228727,0.01637495399881827,166.65443321278156,214.5036905019016, Wijk 22 Zeeheldenkwartier,WK051822,14378.737373737375,2028.0,2396280.3273356413
0.46982279625147955,0.06995802150562286,0.017008002016560317,0.005893970927438949,0.02531431871997434,0.001922793710900244,0.2427849505785663,3.6386683078059856,0.11332531933001355,0.017690104078494504,169.57864308280747,219.50436602822896, Wijk 22 Zeeheldenkwartier,WK051822,14507.40404040404,2029.0,2460145.891825756
0.4712764916821092,0.07082190595480403,0.016998050211017877,0.005931598334260385,0.025118311419391155,0.0005616126809041139,0.2552628571526521,3.6279716851219566,0.12226399985018213,0.019121463043842324,172.70803047547446,224.27279612830614, Wijk 22 Zeeheldenkwartier,WK051822,14627.818181818182,2030.0,2526341.668335154
0.4787246621693972,0.07962169228272321,0.03352305007444563,0.0030990833697075587,0.021612740068324154,0.008298210666071663,0.29709815965340225,3.548841150565768,0.018999424084806482,0.0,137.6612045019553,162.03973042793191, Wijk 23 Willemspark,WK051823,1778.0,2021.0,244761.62160447653
0.4743365669015217,0.07976543881453448,0.03540430721588296,0.0029323072108528555,0.021879216017342835,0.005174317798168675,0.27496527134685655,3.5160602424333103,0.019145496363787512,0.0,137.99138266505912,167.3542579457582, Wijk 23 Willemspark,WK051823,1815.2878787878788,2022.0,250494.08432906165
0.47029160817223414,0.07992556712829864,0.03706762488668703,0.0027323474497034494,0.02210396413005411,0.0023699145665737713,0.2567176549627103,3.4855812858123816,0.01965818442375728,0.0,138.44604043151793,172.59304284254574, Wijk 23 Willemspark,WK051823,1850.2424242424242,2023.0,256158.73747477643
0.46658978598153444,0.08010207722401569,0.03851300308685783,0.0024992040862593396,0.022286984406457985,-0.00011499902871306075,0.2423553105009634,3.457404280702983,0.020537488264715777,0.0,139.02517780133172,177.75608511829458, Wijk 23 Willemspark,WK051823,1882.8636363636365,2024.0,261765.45182111656
0.4632311003294226,0.08029496910168561,0.03974044181639535,0.0022328771205205305,0.02242827684655445,-0.002280422987691811,0.23187823796161594,3.431529227105114,0.021783407886663008,0.0,139.7287947745005,182.8433847730047, Wijk 23 Willemspark,WK051823,1913.1515151515152,2025.0,267322.35543313075
0.46021555121589863,0.08050424276130844,0.040749941075299605,0.0019333665524870194,0.022527841450343526,-0.00412635731036249,0.22528643734466788,3.407956125018775,0.023395943289598972,0.0,140.5568913510243,187.85494180667604, Wijk 23 Willemspark,WK051823,1941.1060606060607,2026.0,272835.83366142085
0.4575431386409625,0.08072989820288413,0.041541500863570585,0.0016006723821588064,0.0225856782178252,-0.005652801996725087,0.2225799086501192,3.3866849744439653,0.025375094473523666,0.0,141.50946753090304,192.7907562193087, Wijk 23 Willemspark,WK051823,1966.7272727272727,2027.0,278310.52914214146
0.4552138626046143,0.08097193542641273,0.042115121181208304,0.0012347946095358896,0.022601787148999467,-0.0068597570467796125,0.2237586518779699,3.367715775380686,0.027720861438437095,0.0,142.58652331413677,197.65082801090261, Wijk 23 Willemspark,WK051823,1990.0151515151515,2028.0,283749.34179700055
0.45322772310685394,0.0812303544318942,0.04247080202821274,0.0008357332346182727,0.022576168243866334,-0.007747222460526053,0.2288226670282201,3.3510485278289357,0.030433244184339257,0.0,143.7880587007255,202.43515718145784, Wijk 23 Willemspark,WK051823,2010.969696969697,2029.0,289153.4288332589
0.4515847201476815,0.08150515521932858,0.04260854340458391,0.0004034882574059529,0.0225088215024258,-0.008315198237964422,0.23777195410086963,3.3366832317887156,0.033512242711230156,0.0,145.1140736906692,207.1437437309743, Wijk 23 Willemspark,WK051823,2029.590909090909,2030.0,294522.2047437304
0.6046979605957142,0.13880321442589078,0.1815795028210812,0.0,0.04513269789077911,0.0,0.3140720780987698,4.379732168660802,0.10817437759210752,0.14620628689144913,176.55506197994546,166.422734230927, Wijk 24 Haagse Bos,WK051824,549.0,2021.0,96928.72902699005
0.6099073956550014,0.1409126335816904,0.17390422190301114,0.0,0.04302359922578591,-0.0007066713565325941,0.30469921810772566,4.173473621014471,0.10545484042300846,0.1509907147247769,170.47068710283912,164.84259683602332, Wijk 24 Haagse Bos,WK051824,564.9191919191919,2022.0,96302.16280404529
0.6128726603932311,0.14283506999082404,0.16548936207256956,0.0,0.040784704598076295,-0.0018079922612762554,0.29768540336679367,3.9784901191527604,0.10556968340161754,0.1578921713988389,165.37770538759585,162.75134771198032, Wijk 24 Haagse Bos,WK051824,579.4747474747475,2023.0,95832.20406743028
0.6135937548104035,0.1445705236532917,0.15633492332975646,0.0,0.03841601400765027,-0.0033039627142309805,0.29303063387597394,3.7947816630756703,0.1085189065279347,0.16691065691363502,161.27611683421569,160.148986858798, Wijk 24 Haagse Bos,WK051824,592.6666666666666,2024.0,95582.9785770785
0.6120706789065185,0.14611899456909339,0.14644090567457185,1.734723475976807e-18,0.03591752745450783,-0.005194582715396773,0.2907349096352663,3.622348252783201,0.11430250980196002,0.17804617126916536,158.16592144269862,157.03551427647633, Wijk 24 Haagse Bos,WK051824,604.4949494949495,2025.0,95610.50069432626
0.608303432681576,0.14748048273822906,0.1358073091070157,0.0,0.03328924493864898,-0.007479852264773629,0.2907982306446709,3.4611898882753525,0.12292049322369347,0.19129871446542984,156.0471192130446,153.41092996501533, Wijk 24 Haagse Bos,WK051824,614.959595959596,2026.0,95962.67338191281
0.6022920161355763,0.14865498816069875,0.12443413362708802,-1.734723475976807e-18,0.030531166460073717,-0.010159771362361542,0.2932205969041877,3.3113065695521247,0.13437285679313504,0.20666828650242855,154.91971014525367,149.27523392441498, Wijk 24 Haagse Bos,WK051824,624.060606060606,2027.0,96679.28820398042
